location,total_sqft,bath,balcony,bhk,price
Babusapalaya,1141.0,2.0,1.0,2.0,46.0
Yelahanka,2912.5,6.0,0.0,4.0,125.5
Hosa Road,1665.0,2.0,3.0,3.0,125.0
Kanakapura,1295.0,2.0,2.0,2.0,64.0
Haralur Road,1230.0,2.0,1.0,2.0,78.0
Anand Nagar,1080.0,2.0,2.0,3.0,75.0
Kaggalipura,1000.0,2.0,1.0,2.0,60.0
Whitefield,630.5,1.0,0.0,1.0,32.79
Rayasandra,1708.0,3.0,2.0,3.0,75.0
Thanisandra,1697.0,3.0,2.0,3.0,115.0
Whitefield,3537.0,5.0,3.0,4.0,210.0
Hosa Road,615.0,1.0,1.0,1.0,28.29
Banashankari,1350.0,2.0,0.0,3.0,83.0
Kanakpura Road,1530.0,3.0,0.0,3.0,66.4
Jalahalli,1083.0,2.0,1.0,2.0,32.49
Gottigere,1460.0,2.0,2.0,3.0,65.0
Babusapalaya,1084.0,2.0,1.0,2.0,58.0
Bommasandra,1035.0,2.0,1.0,2.0,41.43
Vijaya Bank Layout,2400.0,2.0,1.0,3.0,150.0
Hosur Road,460.0,1.0,1.0,1.0,21.0
Whitefield,1285.0,2.0,2.0,2.0,55.9
Sarjapur,1200.0,3.0,2.0,3.0,78.0
Raghuvanahalli,1070.0,2.0,1.0,2.0,35.0
Hegde Nagar,1801.0,3.0,2.0,3.0,140.0
Whitefield,1697.0,3.0,2.0,3.0,115.0
AECS Layout,1199.0,2.0,2.0,2.0,65.0
Iblur Village,2300.0,3.0,1.0,3.0,220.0
Mysore Road,1340.0,2.0,3.0,3.0,64.31
Marathahalli,3800.0,4.0,3.0,4.0,205.0
Wilson Garden,1125.0,2.0,1.0,2.0,75.0
Anandapura,1200.0,2.0,1.0,2.0,67.0
Subramanyapura,1050.0,2.0,3.0,2.0,41.0
Nagarbhavi,956.0,2.0,1.0,2.0,49.0
Sarjapur,1000.0,2.0,2.0,2.0,30.0
Dooravani Nagar,1596.0,3.0,0.0,3.0,95.0
Kanakpura Road,1296.0,2.0,3.0,2.0,89.06
Challaghatta,1639.0,3.0,3.0,3.0,123.0
Electronic City Phase II,1219.0,2.0,1.0,2.0,61.25
Uttarahalli,1200.0,3.0,1.0,3.0,50.0
Bannerghatta Road,1218.0,2.0,1.0,2.0,73.0
Nyanappana Halli,920.0,2.0,3.0,2.0,37.0
Yeshwanthpur,2559.0,3.0,2.0,3.0,141.0
2nd Phase Judicial Layout,525.0,1.0,1.0,1.0,26.0
Bannerghatta Road,1427.0,2.0,2.0,3.0,48.51
Kothannur,1270.0,3.0,2.0,3.0,45.0
Ramagondanahalli,920.0,2.0,3.0,2.0,65.0
Dommasandra,2700.0,3.0,2.0,4.0,68.0
Indira Nagar 3rd Stage,1740.0,3.0,2.0,3.0,199.0
Ramamurthy Nagar,1355.0,2.0,0.0,3.0,40.0
Lingadheeranahalli,1530.0,2.0,2.0,3.0,90.0
Gokula Extension,1372.0,2.0,1.0,3.0,90.0
Nehru Nagar,2363.0,5.0,2.0,4.0,120.0
Marathahalli,3895.0,4.0,3.0,4.0,220.0
Jakkur,1950.0,3.0,2.0,3.0,131.0
Hoysalanagar,885.0,2.0,3.0,2.0,40.0
Yelahanka,600.0,2.0,2.0,2.0,27.0
Vijayanagar,1380.0,2.0,0.0,2.0,225.0
Kanakpura Road,1339.0,2.0,2.0,2.0,62.0
Whitefield,1130.0,2.0,1.0,2.0,36.0
Uttarahalli,1085.0,2.0,2.0,2.0,43.0
Yeshwanthpur,1430.0,3.0,2.0,3.0,72.0
AGS Layout,1490.0,2.0,1.0,3.0,59.6
Bellandur,1286.0,2.0,2.0,2.0,57.0
KR Garden,925.0,2.0,2.0,2.0,63.0
Bellandur,3016.0,4.0,3.0,4.0,230.0
Haralur Road,1000.0,2.0,2.0,2.0,44.0
Whitefield,1215.0,2.0,2.0,2.0,39.0
Kanakadasa Layout,1200.0,3.0,1.0,4.0,95.0
Lakshminarayana Pura,1336.0,2.0,2.0,2.0,100.0
Yeshwanthpur,673.0,1.0,1.0,1.0,36.85
Anandapura,1200.0,2.0,1.0,2.0,58.0
Malleshwaram,1600.0,3.0,3.0,3.0,160.0
Mallathahalli,1200.0,2.0,0.0,2.0,79.0
Jayamahal Extension,2500.0,3.0,0.0,3.0,270.0
Devanahalli,2400.0,5.0,3.0,5.0,100.0
Sector 2 HSR Layout,1143.0,2.0,2.0,2.0,65.0
Kanakpura Road,1470.0,2.0,2.0,2.0,61.74
Laxminarayana Layout,1584.0,3.0,2.0,4.0,145.0
Marathahalli,1785.0,3.0,2.0,3.0,94.0
Koramangala,2292.0,3.0,2.0,3.0,286.0
Kothanur,1460.0,3.0,3.0,3.0,71.0
Kasturi Nagar,1500.0,2.0,3.0,3.0,80.0
Sanjay nagar,3300.0,3.0,0.0,5.0,250.0
Chikkalasandra,1230.0,2.0,2.0,2.0,48.0
Yelahanka New Town,650.0,1.0,1.0,1.0,20.0
Benson Town,1480.0,2.0,0.0,2.0,120.0
Thanisandra,1220.0,2.0,1.0,2.0,43.92
Dooravani Nagar,1570.0,3.0,1.0,3.0,115.0
Sadashiva Nagar,3000.0,3.0,3.0,3.0,400.0
Mallasandra,1665.0,3.0,2.0,3.0,86.91
Ramamurthy Nagar,1100.0,2.0,0.0,2.0,68.0
Kathriguppe,1350.0,2.0,1.0,3.0,87.01
Kasavanhalli,1719.0,3.0,2.0,3.0,116.0
Budigere,664.0,1.0,1.0,1.0,35.0
Sonnenahalli,1011.0,2.0,1.0,2.0,50.53
Akshya Nagar,2400.0,6.0,0.0,6.0,130.0
Basaveshwara Nagar Yelahanka,1680.0,3.0,2.0,3.0,85.0
Yeshwanthpur,717.0,2.0,0.0,2.0,49.475
Whitefield,1520.0,2.0,2.0,3.0,150.0
Uttarahalli,1350.0,2.0,2.0,3.0,53.0
Kothanur,1760.0,3.0,0.0,3.0,150.0
Pattandur Agrahara,875.0,2.0,1.0,2.0,33.0
Hennur,1231.0,2.0,2.0,2.0,48.0
Somasundara Palya,1174.0,2.0,3.0,2.0,74.0
Munnekollal,1560.0,3.0,3.0,3.0,75.0
HOSUR MAIN ROAD,1464.0,2.0,2.0,2.0,56.0
Kanakpura Road,2200.0,3.0,2.0,3.0,130.0
Shivaji Nagar,850.0,2.0,2.0,2.0,55.0
Sahyadri Layout,1750.0,3.0,1.0,3.0,180.0
1st Phase JP Nagar,2024.0,3.0,0.0,3.0,157.0
Mathikere SBM colony,1500.0,1.0,0.0,2.0,160.0
"white field,kadugodi",2100.0,6.0,0.0,6.0,275.0
Kodihalli,2408.0,4.0,2.0,3.0,260.0
Devanahalli,1080.0,2.0,1.0,2.0,44.0
Indira Nagar,2070.0,3.0,2.0,3.0,225.0
Electronic City,1020.0,2.0,1.0,2.0,29.46
Begur Road,1500.0,2.0,3.0,3.0,55.0
Kodichikkanahalli,3250.0,4.0,1.0,4.0,180.0
Uttarahalli,1175.0,2.0,1.0,2.0,47.0
Channasandra,1030.0,2.0,1.0,2.0,34.5
Hebbal,1440.0,2.0,1.0,2.0,115.0
Hoodi,1500.0,2.0,1.0,2.0,84.0
Thanisandra,1380.0,1.0,1.0,1.0,62.1
Bagalur,1200.0,2.0,3.0,2.0,50.0
Vinayak Nagar,705.0,1.0,2.0,1.0,36.5
Harlur,2240.0,5.0,2.0,3.0,155.0
Hegde Nagar,1584.01,3.0,1.0,3.0,103.0
P Krishnappa Layout,1340.0,3.0,3.0,3.0,77.0
Green Garden Layout,1800.0,3.0,2.0,3.0,70.0
R.T. Nagar,1200.0,2.0,3.0,2.0,45.0
Sarjapur  Road,685.0,1.0,1.0,1.0,40.0
Kalkere,925.0,2.0,3.0,2.0,42.0
Crimson Layout,1230.0,2.0,2.0,2.0,57.0
Kodichikkanahalli,1125.0,2.0,1.0,2.0,52.0
Hebbal,1100.0,2.0,1.0,2.0,54.0
Jigani,2400.0,3.0,2.0,3.0,149.0
Electronic City Phase II,1400.0,2.0,2.0,3.0,41.58
Jakkur,1858.0,3.0,1.0,3.0,98.3
Adityanagar,1260.0,1.0,1.0,1.0,41.0
Ambedkar Nagar,3530.0,4.0,2.0,4.0,290.0
HSR Layout,1185.0,2.0,2.0,2.0,60.0
RMV 2nd Stage,1200.0,2.0,1.0,2.0,216.0
Hennur,1255.0,2.0,1.0,2.0,58.0
Rajaji Nagar,3436.0,6.0,3.0,4.0,475.0
Kudlu Gate,1335.0,3.0,2.0,3.0,89.0
Dodda Nekkundi,1999.0,3.0,2.0,3.0,132.0
Kanaka Nagar,1200.0,2.0,1.0,2.0,125.0
Kundalahalli,1397.0,3.0,2.0,3.0,110.0
Yelahanka New Town,1200.0,2.0,1.0,2.0,130.0
Chikka Tirupathi,1616.0,3.0,0.0,3.0,95.0
Hanumantha Nagar,1270.0,2.0,1.0,4.0,175.0
Raja Rajeshwari Nagar,1140.0,2.0,2.0,2.0,38.55
Kanakpura Road,525.0,1.0,1.0,1.0,30.0
Varthur,1200.0,2.0,1.0,3.0,98.0
Balagere,1205.47,2.0,1.0,2.0,81.0
T Dasarahalli,1200.0,3.0,2.0,3.0,130.0
Electronic City,1700.0,3.0,2.0,3.0,75.0
Kanakpura Road,1090.0,2.0,1.0,2.0,54.54
Yeshwanthpur,3600.0,5.0,0.0,4.0,220.0
Thanisandra,923.0,1.0,1.0,1.0,60.84
Muthurayya Swamy Layout,3595.0,6.0,2.0,4.0,360.0
Green Glen Layout,1050.0,2.0,2.0,2.0,48.0
Whitefield,1495.0,2.0,2.0,2.0,79.5
Hennur Road,1664.0,3.0,0.0,3.0,93.865
Narayanapura,1485.0,3.0,2.0,3.0,85.0
Dommasandra,1033.0,2.0,2.0,3.0,31.5
Electronic City,1400.0,2.0,1.0,3.0,48.0
Indira Nagar,500.0,1.0,0.0,1.0,70.0
Sarjapur  Road,944.0,2.0,1.0,2.0,35.0
Whitefield,3250.0,5.0,0.0,5.0,290.0
Whitefield,1216.0,2.0,1.0,2.0,66.48
Thirumenahalli,1100.0,2.0,1.0,2.0,39.5
Thanisandra,1743.0,3.0,2.0,3.0,93.25
Yelahanka,1274.0,2.0,2.0,2.0,48.42
Lavelle Road,2500.0,3.0,2.0,3.0,425.0
Mysore Road,1512.0,2.0,2.0,3.0,110.0
Dollars Colony,3100.0,5.0,1.0,4.0,385.0
Cox Town,1650.0,3.0,3.0,3.0,100.0
Doddathoguru,1875.0,3.0,1.0,3.0,55.0
Whitefield,1350.0,3.0,2.0,3.0,54.0
Rajiv Gandhi Nagar,1219.0,2.0,2.0,2.0,40.0
Sarjapura - Attibele Road,2400.0,3.0,3.0,3.0,85.0
Hormavu,1141.0,2.0,1.0,2.0,44.4
Anandapura,1151.0,2.0,1.0,2.0,43.1
Bommenahalli,832.0,3.0,1.0,3.0,77.0
Sarjapur  Road,915.0,2.0,1.0,2.0,38.0
Rajankunte,3259.0,3.0,0.0,3.0,270.0
Bannerghatta Road,1115.0,2.0,1.0,2.0,65.12
Thigalarapalya,2072.0,4.0,2.0,3.0,139.0
Kaggadasapura,1200.0,2.0,2.0,2.0,53.0
Singasandra,1300.0,2.0,2.0,2.0,65.0
Bellandur,1457.0,2.0,2.0,2.0,85.0
Kannamangala,1262.0,2.0,2.0,2.0,55.0
BEML Layout,1196.0,3.0,1.0,4.0,150.0
Attibele,420.0,1.0,1.0,1.0,17.0
Kanakapura,1160.0,2.0,1.0,2.0,46.39
Kasavanhalli,1115.0,2.0,2.0,2.0,50.0
JP Nagar,1315.0,2.0,1.0,3.0,85.4
Babusapalaya,1500.0,2.0,2.0,2.0,57.0
HSR Layout,1127.0,2.0,1.0,2.0,68.0
Kundalahalli,1397.0,3.0,2.0,3.0,104.0
Whitefield,1173.0,2.0,1.0,2.0,60.0
Sompura,1090.0,2.0,2.0,2.0,28.0
Sarjapur  Road,2720.0,5.0,0.0,3.0,210.0
Jakkur,1230.0,2.0,1.0,2.0,76.0
6th Block Rajaji Nagar,3200.0,3.0,3.0,4.0,190.0
Sarjapur  Road,858.0,2.0,1.0,2.0,31.57
Talaghattapura,1868.0,3.0,1.0,3.0,121.0
Uttarahalli,1689.28,3.0,2.0,3.0,91.2
Vishwapriya Layout,600.0,3.0,2.0,4.0,73.0
Banashankari,1425.0,3.0,3.0,3.0,49.88
Tindlu,1350.0,2.0,1.0,2.0,100.0
Uttarahalli,1310.0,2.0,1.0,3.0,85.0
Haralur Road,3185.0,4.0,0.0,4.0,175.0
MLA Layout,970.0,2.0,1.0,2.0,40.0
Kundalahalli,1397.0,3.0,3.0,3.0,108.0
Sarjapur,1157.0,2.0,1.0,2.0,40.0
Kasavanhalli,1125.0,2.0,1.0,2.0,61.2
Sonnenahalli,1157.0,2.0,1.0,2.0,42.0
Sarjapur  Road,1241.0,2.0,1.0,2.0,82.0
Binny Pete,660.0,1.0,1.0,1.0,62.0
Rajiv Nagar,2340.0,4.0,1.0,4.0,148.0
Venkatadri Layout,596.0,1.0,1.0,1.0,42.0
Ambedkar Colony,1910.0,3.0,1.0,3.0,190.0
Brookefield,1139.0,2.0,2.0,2.0,80.0
Thigalarapalya,3122.0,5.0,2.0,4.0,225.0
Sarjapura - Attibele Road,1033.0,2.0,2.0,2.0,28.41
Yeshwanthpur,1168.0,2.0,2.0,2.0,64.08
Chandapura,877.0,2.0,3.0,2.0,42.0
Electronics City Phase 1,1340.0,2.0,2.0,2.0,75.0
B Narayanapura,1405.0,2.0,2.0,3.0,70.0
Siddapura,1800.0,3.0,3.0,3.0,65.0
 Devarabeesana Halli,1750.0,3.0,3.0,3.0,149.0
Motappa Layout,1360.0,2.0,1.0,3.0,65.0
Malleshwaram,675.0,2.0,0.0,3.0,148.0
Byrasandra,985.0,2.0,1.0,2.0,63.0
Victoria Layout,1300.0,2.0,1.0,2.0,129.0
7th Phase JP Nagar,1850.0,3.0,2.0,3.0,150.0
Rustam Bagh Layout,1490.0,2.0,3.0,3.0,88.0
Byagadadhenahalli,620.0,1.0,1.0,2.0,25.0
Hormavu,1130.0,2.0,1.0,2.0,42.3
Yelachenahalli,1080.0,2.0,2.0,2.0,55.0
Singasandra,3126.0,4.0,0.0,4.0,120.0
Begur Road,1410.0,2.0,3.0,3.0,52.17
Bommanahalli,1375.0,3.0,2.0,3.0,59.0
Hennur Road,1290.0,2.0,1.0,3.0,94.5
Hosa Road,1318.0,2.0,1.0,3.0,85.28
Electronic City,1128.0,2.0,1.0,2.0,68.0
Kanakpura Road,1051.0,2.0,2.0,2.0,56.74
Kengeri,3500.0,5.0,0.0,3.0,275.0
Kannamangala,2400.0,4.0,1.0,4.0,130.0
Yelahanka,1327.0,2.0,3.0,2.0,85.0
Thigalarapalya,2912.0,6.0,2.0,4.0,210.0
Basapura,1301.0,2.0,2.0,2.0,55.0
Thippasandra,650.0,1.0,0.0,1.0,30.0
Varthur,1200.0,3.0,1.0,3.0,67.75
Banagiri Nagar,1500.0,2.0,2.0,3.0,89.99
Electronic City Phase II,1000.0,2.0,1.0,2.0,28.88
Sarjapur  Road,984.0,2.0,1.0,2.0,45.91
Jakkur,1819.18,3.0,1.0,3.0,160.0
Nagarbhavi,900.0,1.0,0.0,1.0,175.0
Hebbal,1355.0,3.0,1.0,3.0,83.87
Sarakki Nagar,2145.0,4.0,1.0,3.0,270.0
Malleshwaram,2475.0,4.0,3.0,3.0,300.0
Kaggadasapura,1118.0,2.0,0.0,2.0,30.0
Roopena Agrahara,910.0,1.0,1.0,1.0,42.0
Madiwala,1250.0,3.0,2.0,3.0,39.0
Hosakerehalli,1304.0,2.0,3.0,2.0,100.0
Begur Road,1615.0,3.0,2.0,3.0,58.0
Sarjapur  Road,1400.0,2.0,2.0,2.0,68.0
CV Raman Nagar,1070.0,2.0,2.0,2.0,47.5
Hebbal,3500.0,3.0,3.0,3.0,395.0
Hoodi,1132.0,2.0,1.0,2.0,89.37
Rajarajeshwari Nagara,2000.0,3.0,2.0,3.0,85.0
Sector 2 HSR Layout,794.0,1.0,2.0,1.0,65.0
Raja Rajeshwari Nagar,1090.0,2.0,2.0,2.0,43.59
Gottigere,1500.0,3.0,2.0,3.0,70.0
1st Phase JP Nagar,2059.0,3.0,2.0,3.0,225.0
Kanakpura Road,525.0,1.0,1.0,1.0,30.0
Bhoganhalli,1447.0,2.0,1.0,2.0,75.97
Whitefield,1269.0,2.0,1.0,2.0,75.0
Kanakpura Road,1070.0,2.0,2.0,2.0,37.45
Marathahalli,1208.0,2.0,2.0,2.0,70.0
Ramamurthy Nagar,1185.0,2.0,1.0,2.0,45.5
Laggere,1200.0,3.0,1.0,3.0,130.0
Anekal,888.0,2.0,1.0,2.0,34.0
Chandapura,1015.0,2.0,2.0,2.0,25.88
Celebrity Paradise Layout,532.0,1.0,1.0,1.0,22.49
St Thomas Town,1060.0,3.0,1.0,3.0,62.0
Electronic City,700.0,1.0,1.0,1.0,35.0
Ckikkakammana Halli,902.0,2.0,2.0,2.0,42.0
Banashankari 2nd Stage,600.0,3.0,3.0,6.0,95.0
Uttarahalli,1175.0,2.0,1.0,2.0,47.0
Binny Pete,1365.0,2.0,1.0,2.0,122.0
Doddathoguru,984.0,2.0,1.0,2.0,51.0
Hebbal,2700.0,2.0,2.0,4.0,100.0
Jalahalli East,1475.0,3.0,2.0,3.0,96.0
Haralur Road,1300.0,2.0,2.0,2.0,79.0
Babusapalaya,1453.0,2.0,2.0,3.0,43.59
Munivenkatppa Layout,1550.0,2.0,3.0,2.0,160.0
Akshaya Nagar,1666.0,3.0,0.0,3.0,95.0
Murugeshpalya,1845.0,3.0,3.0,3.0,91.0
Sarjapura - Attibele Road,1676.0,3.0,3.0,3.0,52.0
Uttarahalli,1137.0,2.0,1.0,2.0,63.0
Electronic City,1360.0,2.0,1.0,3.0,70.5
Vijaya Bank Layout,1374.0,2.0,2.0,3.0,70.0
Judicial Layout,1700.0,3.0,2.0,3.0,155.0
Whitefield,3227.0,5.0,0.0,5.0,250.0
Ferrar Nagar,2145.0,4.0,0.0,4.0,125.0
Kasavanhalli,2170.0,3.0,2.0,3.0,151.0
Bank Of Baroda Colony,1080.0,2.0,1.0,2.0,55.0
Electronic City Phase II,1790.0,3.0,3.0,3.0,100.0
Doddathoguru,550.0,1.0,1.0,1.0,17.0
Poorna Pragna Layout,1270.0,2.0,2.0,3.0,50.79
Somasundara Palya,1033.0,2.0,2.0,2.0,48.0
Kamala Nagar,1000.0,2.0,1.0,2.0,80.0
Binny Pete,2940.0,6.0,2.0,4.0,280.0
Kumarapalli,1240.0,2.0,2.0,2.0,52.6
Kambipura,883.0,2.0,1.0,2.0,39.0
Outer Ring Road East,1500.0,2.0,0.0,3.0,97.0
Marathahalli,1730.0,3.0,3.0,3.0,139.0
Kasavanhalli,1915.0,3.0,3.0,3.0,80.0
Whitefield,1545.0,3.0,2.0,3.0,79.0
Hebbal Kempapura,1150.0,2.0,2.0,2.0,40.0
HAL 3rd Stage,1200.0,2.0,2.0,2.0,49.0
Kengeri,963.0,2.0,2.0,2.0,40.0
Marsur,1200.0,3.0,1.0,3.0,120.0
Basavangudi,2600.0,4.0,3.0,4.0,260.0
Lingadheeranahalli,1682.0,3.0,1.0,3.0,120.0
Yelahanka,1371.0,2.0,2.0,3.0,65.0
Hennur Road,901.0,2.0,1.0,2.0,49.5
Ambalipura,1730.0,3.0,1.0,3.0,120.0
EPIP Zone,1500.0,3.0,3.0,3.0,102.0
Sarjapur  Road,3785.0,6.0,0.0,4.0,280.0
Nagawara Junction,3500.0,4.0,2.0,4.0,245.0
Lingarajapuram,1203.0,2.0,1.0,2.0,59.86
Horamavu Banaswadi,1357.0,2.0,2.0,2.0,54.0
Vasantha Vallabha Nagar,1600.0,3.0,2.0,3.0,76.0
Yelahanka New Town,350.0,1.0,1.0,1.0,13.5
Varthur,1665.0,3.0,1.0,3.0,53.0
Ramamurthy Nagar,1400.0,3.0,3.0,3.0,200.0
Sarjapur  Road,835.0,1.0,1.0,1.0,46.95
Chandra Layout,815.0,3.0,2.0,2.0,160.0
Haralur Road,1444.0,2.0,1.0,3.0,80.0
Kanakapura,1277.0,2.0,2.0,2.0,55.0
Lingadheeranahalli,1521.0,3.0,1.0,3.0,94.71
Maithri Layout,1134.0,2.0,1.0,2.0,40.0
Vasanthapura,995.0,2.0,1.0,2.0,34.82
Old Madras Road,2760.0,5.0,2.0,3.0,157.0
Marathahalli,1325.0,1.0,1.0,2.0,92.0
Marathahalli,1525.0,3.0,2.0,3.0,90.0
Raja Rajeshwari Nagar 5th Stage,1320.0,2.0,2.0,3.0,73.0
Electronics City Phase 1,650.0,1.0,1.0,1.0,23.0
Old Airport Road,1858.0,2.0,1.0,3.0,167.0
Electronic City,1150.0,2.0,1.0,2.0,38.0
Electronic City Phase II,769.0,2.0,1.0,2.0,40.0
Electronic City,1571.0,3.0,2.0,3.0,105.0
Hennur Road,1445.0,3.0,1.0,3.0,86.56
Hosur Road,1590.0,2.0,2.0,3.0,135.0
Bommasandra,902.0,2.0,2.0,2.0,49.0
Sarjapur,2238.0,3.0,1.0,3.0,140.0
Electronic City,1090.0,2.0,1.0,2.0,31.49
Yelahanka,1712.0,3.0,3.0,3.0,82.0
Haralur Road,1088.0,2.0,1.0,2.0,68.0
Somasundara Palya,1575.0,3.0,3.0,3.0,63.1
Nanjappa Garden,2150.0,6.0,3.0,6.0,205.0
Kundalahalli,1920.0,3.0,2.0,3.0,150.0
Margondanahalli,1000.0,2.0,0.0,2.0,57.0
Chennammana Kere,1100.0,2.0,2.0,2.0,56.1
Electronic City,1089.0,2.0,2.0,2.0,45.0
Horamavu Agara,1106.0,2.0,1.0,2.0,43.09
Kengeri,927.0,2.0,2.0,2.0,37.0
Kanakpura Road,1339.0,2.0,2.0,2.0,58.0
Thanisandra,923.0,1.0,1.0,1.0,45.69
Sarjapur  Road,2900.0,3.0,2.0,3.0,285.0
Lakshminarayana Pura,1175.0,2.0,2.0,2.0,75.0
Thubarahalli,975.0,2.0,1.0,2.0,55.0
Hebbal,2400.0,4.0,1.0,3.0,180.0
Subramanyapura,1330.0,3.0,2.0,3.0,72.0
Thanisandra,1183.0,2.0,1.0,2.0,59.74
Harlur,1758.0,3.0,2.0,3.0,133.0
Nagarbhavi,1200.0,3.0,2.0,3.0,265.0
Hebbal,1255.0,2.0,1.0,3.0,77.68
Pai Layout,1100.0,2.0,2.0,2.0,50.0
Ramamurthy Nagar,1170.0,2.0,2.0,2.0,46.8
Vayunandana Layout,2400.0,5.0,2.0,5.0,120.0
Raja Rajeshwari Nagar,1530.0,3.0,3.0,3.0,51.77
Hebbal,1420.0,2.0,2.0,2.0,107.0
Kanakpura Road,1591.0,3.0,1.0,3.0,115.0
7th Phase JP Nagar,1680.0,3.0,2.0,3.0,120.0
Kenchenhalli,675.0,3.0,1.0,2.0,52.0
Hoodi,1055.0,2.0,1.0,2.0,57.63
Iblur Village,1918.0,3.0,2.0,3.0,129.0
Sarjapur  Road,1280.0,2.0,1.0,2.0,76.0
Nagarbhavi,1560.0,3.0,3.0,3.0,66.0
Sarjapur  Road,1145.0,2.0,2.0,2.0,49.5
Talaghattapura,2106.0,3.0,2.0,3.0,126.0
"EPIP AREA, WHITEFIELD",1801.0,3.0,2.0,3.0,139.0
Rajaji Nagar,1718.0,3.0,2.0,2.0,288.0
Whitefield,1306.0,3.0,2.0,3.0,54.65
Hebbal,1320.0,2.0,1.0,2.0,92.0
1st Stage Domlur,1350.0,2.0,2.0,3.0,65.0
"RMV extension stage 2, rmv extension",2990.0,4.0,0.0,4.0,324.0
Kalyan nagar,3800.0,5.0,3.0,4.0,300.0
Bannerghatta Road,1344.0,2.0,1.0,3.0,42.0
Bannerghatta Road,1893.0,3.0,2.0,3.0,100.0
Chandapura,1107.0,2.0,1.0,3.0,43.0
Lakshminarayana Pura,1190.0,2.0,1.0,2.0,75.0
Whitefield,1000.0,2.0,1.0,2.0,35.0
Kalhalli,2400.0,2.0,1.0,2.0,160.0
Kumaraswami Layout,1000.0,2.0,1.0,2.0,48.5
Jalahalli,2113.0,3.0,2.0,3.0,155.0
KR Puram,1100.0,2.0,1.0,2.0,46.0
Electronic City,1110.0,2.0,1.0,2.0,40.0
Kudlu,1027.0,2.0,2.0,2.0,43.0
Tavarekere,1250.0,3.0,2.0,3.0,40.0
Sarjapur  Road,1470.0,3.0,0.0,3.0,62.0
Kamakshipalya,1150.0,2.0,1.0,2.0,75.0
Hadosiddapura,1200.0,3.0,2.0,3.0,165.0
Kudlu Gate,703.0,1.0,1.0,1.0,52.0
Vijaya Bank Colony,1400.0,2.0,2.0,3.0,62.0
Bellandur,1195.0,2.0,2.0,2.0,51.0
Narayanapura,1302.0,2.0,1.0,2.0,69.1
Begur Road,1583.0,3.0,1.0,3.0,74.4
Kumarapalli,1488.0,2.0,3.0,3.0,60.0
Whitefield,3262.0,4.0,2.0,4.0,260.0
Electronic City,1600.0,3.0,2.0,3.0,104.0
Old Airport Road,1150.0,2.0,1.0,2.0,90.0
Sarjapur  Road,1263.0,2.0,1.0,2.0,78.0
Kanakpura Road,1299.0,2.0,2.0,2.0,85.0
Banashankari,1330.0,2.0,1.0,2.0,78.0
Devanahalli,1282.0,2.0,2.0,3.0,52.43
"JP Nagar 8th Phase, ",1853.0,3.0,2.0,3.0,82.0
Kachanayakanahalli,861.0,2.0,1.0,2.0,35.0
Bannerghatta Road,1600.0,3.0,2.0,3.0,95.0
Nagaraja Garden,1256.0,2.0,1.0,2.0,62.8
Tejaswini Nagar,1390.0,2.0,2.0,3.0,80.0
Ashwath Nagar,1550.0,2.0,0.0,3.0,90.0
Hebbal,919.0,2.0,1.0,2.0,49.0
Margondanahalli,1625.0,3.0,0.0,3.0,80.0
Gunjur,1195.0,2.0,2.0,2.0,44.0
Yelenahalli,1159.0,2.0,1.0,2.0,60.0
Whitefield,1386.0,3.0,1.0,3.0,57.46
Harlur,1197.0,2.0,1.0,2.0,79.0
Old Airport Road,2690.0,4.0,3.0,4.0,191.0
Bommasandra,1295.0,2.0,1.0,3.0,50.28
Huskur,1310.0,2.0,1.0,3.0,37.83
Whitefield,1132.0,2.0,1.0,2.0,79.28
6th block Koramangala,2350.0,3.0,2.0,3.0,400.0
4th Block Koramangala,2400.0,4.0,0.0,4.0,500.0
Hebbal,1645.0,3.0,2.0,3.0,135.0
Whitefield,1200.0,2.0,1.0,2.0,45.84
Whitefield,3000.0,4.0,0.0,4.0,330.0
Marathahalli,1937.0,3.0,2.0,3.0,140.0
Doddathoguru,1015.0,2.0,2.0,2.0,33.5
Nagadevanahalli,1080.0,2.0,2.0,2.0,39.0
Kathriguppe,1350.0,2.0,2.0,3.0,80.99
Kengeri Satellite Town,1149.0,2.0,2.0,3.0,29.0
Kothanur,1185.0,2.0,2.0,2.0,59.0
Domlur,1720.0,3.0,1.0,3.0,135.0
Hebbal,2080.0,3.0,3.0,3.0,175.0
Tindlu,1500.0,3.0,1.0,3.0,87.0
Yelahanka,1566.0,3.0,2.0,3.0,97.0
Rajaji Nagar,2386.0,3.0,0.0,3.0,334.0
KR Puram,1290.0,2.0,1.0,2.0,49.02
"JP nagar 9th Phase, ",1531.0,3.0,2.0,3.0,72.0
Keshava Nagar,1839.0,3.0,3.0,3.0,165.0
Electronic City Phase II,1400.0,2.0,2.0,3.0,40.43
Electronic City,550.0,1.0,1.0,2.0,15.0
Whitefield,1140.0,2.0,2.0,2.0,39.0
Tumkur Road,1343.5,3.0,0.0,3.0,57.76
Banashankari Stage III,2000.0,4.0,0.0,4.0,100.0
Kaval Byrasandra,1100.0,2.0,1.0,2.0,46.0
Vignana Nagar,1200.0,2.0,2.0,2.0,55.0
Bannerghatta,1618.0,3.0,1.0,3.0,68.0
Whitefield,2830.0,5.0,2.0,4.0,160.0
Uttarahalli,1315.0,2.0,2.0,3.0,74.0
