total_sqft,bath,balcony,price,bhk,price_per_sqft,availability_binary,location_encoded
1327.0,2.0,3.0,85.0,2.0,6405.43,1,75.87632096081032
2912.0,6.0,2.0,210.0,4.0,7211.54,1,142.63180593627874
1301.0,2.0,2.0,55.0,2.0,4227.52,1,64.98050386464965
650.0,1.0,0.0,30.0,1.0,4615.38,1,67.5493100480891
1200.0,3.0,1.0,67.75,3.0,5645.83,0,64.06406691530067
1500.0,2.0,2.0,89.99,3.0,5999.33,1,111.27241365822232
1000.0,2.0,1.0,28.88,2.0,2888.0,0,45.86169179875348
984.0,2.0,1.0,45.91,2.0,4665.65,0,101.7840148402151
1819.18,3.0,1.0,160.0,3.0,8795.17,0,114.59081956870212
900.0,1.0,0.0,175.0,1.0,19444.44,1,100.94448273164447
1355.0,3.0,1.0,83.87,3.0,6189.67,0,134.88880586568177
2145.0,4.0,1.0,270.0,3.0,12587.41,1,237.78403930288894
2475.0,4.0,3.0,300.0,3.0,12121.21,1,199.94208922040087
1118.0,2.0,0.0,30.0,2.0,2683.36,0,62.68576940657381
910.0,1.0,1.0,42.0,1.0,4615.38,1,68.36565502404454
1250.0,3.0,2.0,39.0,3.0,3120.0,0,66.58295002671616
1304.0,2.0,3.0,100.0,2.0,7668.71,0,177.36666324236606
1615.0,3.0,2.0,58.0,3.0,3591.33,1,57.574958931433876
1400.0,2.0,2.0,68.0,2.0,4857.14,1,101.7840148402151
1070.0,2.0,2.0,47.5,2.0,4439.25,1,72.84898954047549
3500.0,3.0,3.0,395.0,3.0,11285.71,0,134.88880586568177
1132.0,2.0,1.0,89.37,2.0,7894.88,0,89.34444310621203
2000.0,3.0,2.0,85.0,3.0,4250.0,1,81.47775837340758
794.0,1.0,2.0,65.0,1.0,8186.4,1,82.59744413179091
1090.0,2.0,2.0,43.59,2.0,3999.08,1,59.404509119061444
1500.0,3.0,2.0,70.0,3.0,4666.67,1,61.56278673960093
2059.0,3.0,2.0,225.0,3.0,10927.63,1,153.34360626001856
525.0,1.0,1.0,30.0,1.0,5714.29,0,70.37033170376974
1447.0,2.0,1.0,75.97,2.0,5250.17,0,97.76951146334261
1269.0,2.0,1.0,75.0,2.0,5910.17,0,95.69101734328692
1070.0,2.0,2.0,37.45,2.0,3500.0,1,70.37033170376974
1208.0,2.0,2.0,70.0,2.0,5794.7,1,93.08016189171002
1185.0,2.0,1.0,45.5,2.0,3839.66,1,74.2310909875483
1200.0,3.0,1.0,130.0,3.0,10833.33,1,94.43150456731323
888.0,2.0,1.0,34.0,2.0,3828.83,1,40.651225006327515
1015.0,2.0,2.0,25.88,2.0,2549.75,0,33.822739447116064
532.0,1.0,1.0,22.49,1.0,4227.44,1,63.24731004808909
1060.0,3.0,1.0,62.0,3.0,5849.06,1,84.93663756011136
700.0,1.0,1.0,35.0,1.0,5000.0,1,53.808698781325596
902.0,2.0,2.0,42.0,2.0,4656.32,1,79.93663756011136
600.0,3.0,3.0,95.0,6.0,15833.33,1,89.99931004808909
1175.0,2.0,1.0,47.0,2.0,4000.0,1,55.1206475013358
1365.0,2.0,1.0,122.0,2.0,8937.73,0,142.99402292668526
984.0,2.0,1.0,51.0,2.0,5182.93,1,48.55145469501392
2700.0,2.0,2.0,100.0,4.0,3703.7,1,134.88880586568177
1475.0,3.0,2.0,96.0,3.0,6508.47,1,62.68710334936303
1300.0,2.0,2.0,79.0,2.0,6076.92,1,79.38011573594717
1453.0,2.0,2.0,43.59,3.0,3000.0,1,55.935427786683164
1550.0,2.0,3.0,160.0,2.0,10322.58,1,168.9637928914922
1666.0,3.0,0.0,95.0,3.0,5702.28,1,83.08736371355558
1845.0,3.0,3.0,91.0,3.0,4932.25,1,97.73415939002784
1676.0,3.0,3.0,52.0,3.0,3102.63,1,79.28034474949713
1137.0,2.0,1.0,63.0,2.0,5540.9,0,55.1206475013358
1360.0,2.0,1.0,70.5,3.0,5183.82,1,53.808698781325596
1374.0,2.0,2.0,70.0,3.0,5094.61,1,124.36072780449393
1700.0,3.0,2.0,155.0,3.0,9117.65,1,117.33887918670378
3227.0,5.0,0.0,250.0,5.0,7747.13,1,95.69101734328692
2145.0,4.0,0.0,125.0,4.0,5827.51,1,109.45775837340757
2170.0,3.0,2.0,151.0,3.0,6958.53,0,86.65742066987262
1080.0,2.0,1.0,55.0,2.0,5092.59,1,141.3051722489384
1790.0,3.0,3.0,100.0,3.0,5586.59,1,45.86169179875348
550.0,1.0,1.0,17.0,1.0,3090.91,1,48.55145469501392
1270.0,2.0,2.0,50.79,3.0,3999.21,1,82.32550218436721
1033.0,2.0,2.0,48.0,2.0,4646.66,1,76.93053387872403
1000.0,2.0,1.0,80.0,2.0,8000.0,1,119.10665003434936
2940.0,6.0,2.0,280.0,4.0,9523.81,0,142.99402292668526
1240.0,2.0,2.0,52.6,2.0,4241.94,1,74.33522146292079
883.0,2.0,1.0,39.0,2.0,4416.76,1,49.69468704594242
1500.0,2.0,0.0,97.0,3.0,6466.67,0,142.87465502404456
1730.0,3.0,3.0,139.0,3.0,8034.68,1,93.08016189171002
1915.0,3.0,3.0,80.0,3.0,4177.55,1,86.65742066987262
1545.0,3.0,2.0,79.0,3.0,5113.27,1,95.69101734328692
1150.0,2.0,2.0,40.0,2.0,3478.26,1,185.1356157211556
1200.0,2.0,2.0,49.0,2.0,4083.33,0,135.34931004808908
963.0,2.0,2.0,40.0,2.0,4153.69,1,55.985379289149215
1200.0,3.0,1.0,120.0,3.0,10000.0,1,65.06221252003712
2600.0,4.0,3.0,260.0,4.0,10000.0,1,162.03777424971048
1682.0,3.0,1.0,120.0,3.0,7134.36,1,112.67026200961783
1371.0,2.0,2.0,65.0,3.0,4741.06,1,75.87632096081032
901.0,2.0,1.0,49.5,2.0,5493.9,0,96.01278074486788
1730.0,3.0,1.0,120.0,3.0,6936.42,1,108.21647286401273
1500.0,3.0,3.0,102.0,3.0,6800.0,1,131.10346200961783
3785.0,6.0,0.0,280.0,4.0,7397.62,1,101.7840148402151
3500.0,4.0,2.0,245.0,4.0,7000.0,1,124.63850558227172
1203.0,2.0,1.0,59.86,2.0,4975.89,1,73.45081878005568
1357.0,2.0,2.0,54.0,2.0,3979.37,1,62.23135371260909
1600.0,3.0,2.0,76.0,3.0,4750.0,1,76.17183891560505
350.0,1.0,1.0,13.5,1.0,3857.14,1,68.65616375601114
1665.0,3.0,1.0,53.0,3.0,3183.18,1,64.06406691530067
1400.0,3.0,3.0,200.0,3.0,14285.71,1,74.2310909875483
835.0,1.0,1.0,46.95,1.0,5622.75,1,101.7840148402151
815.0,3.0,2.0,160.0,2.0,19631.9,1,108.78465502404455
1444.0,2.0,1.0,80.0,3.0,5540.17,1,79.38011573594717
1277.0,2.0,2.0,55.0,2.0,4306.97,1,62.305367783121014
1521.0,3.0,1.0,94.71,3.0,6226.82,1,112.67026200961783
1134.0,2.0,1.0,40.0,2.0,3527.34,1,69.54706878005568
995.0,2.0,1.0,34.82,2.0,3499.5,1,50.98228439002784
2760.0,5.0,2.0,157.0,3.0,5688.41,1,104.97864565565862
1325.0,1.0,1.0,92.0,2.0,6943.4,1,93.08016189171002
1525.0,3.0,2.0,90.0,3.0,5901.64,1,93.08016189171002
1320.0,2.0,2.0,73.0,3.0,5530.3,0,70.86807860577792
650.0,1.0,1.0,23.0,1.0,3538.46,1,55.426952153123075
1858.0,2.0,1.0,167.0,3.0,8988.16,1,176.45545972890125
1150.0,2.0,1.0,38.0,2.0,3304.35,0,53.808698781325596
769.0,2.0,1.0,40.0,2.0,5201.56,1,45.86169179875348
1571.0,3.0,2.0,105.0,3.0,6683.64,1,53.808698781325596
1445.0,3.0,1.0,86.56,3.0,5990.31,1,96.01278074486788
1590.0,2.0,2.0,135.0,3.0,8490.57,1,95.04564388245807
902.0,2.0,2.0,49.0,2.0,5432.37,1,49.56936622271474
2238.0,3.0,1.0,140.0,3.0,6255.59,0,88.1052149381876
1090.0,2.0,1.0,31.49,2.0,2888.99,0,53.808698781325596
1712.0,3.0,3.0,82.0,3.0,4789.72,1,75.87632096081032
1088.0,2.0,1.0,68.0,2.0,6250.0,1,79.38011573594717
1575.0,3.0,3.0,63.1,3.0,4006.35,1,76.93053387872403
2150.0,6.0,3.0,205.0,6.0,9534.88,1,107.5493100480891
1920.0,3.0,2.0,150.0,3.0,7812.5,1,108.03524574979672
1000.0,2.0,0.0,57.0,2.0,5700.0,1,63.613834855771074
1100.0,2.0,2.0,56.1,2.0,5100.0,0,72.26514093094958
1089.0,2.0,2.0,45.0,2.0,4132.23,1,53.808698781325596
1106.0,2.0,1.0,43.09,2.0,3896.02,1,54.42201279628943
927.0,2.0,2.0,37.0,2.0,3991.37,0,55.985379289149215
1339.0,2.0,2.0,58.0,2.0,4331.59,1,70.37033170376974
923.0,1.0,1.0,45.69,1.0,4950.16,0,80.00016172672764
2900.0,3.0,2.0,285.0,3.0,9827.59,0,101.7840148402151
1175.0,2.0,2.0,75.0,2.0,6382.98,1,96.78837308308835
975.0,2.0,1.0,55.0,2.0,5641.03,1,90.91266200961782
2400.0,4.0,1.0,180.0,3.0,7500.0,1,134.88880586568177
1330.0,3.0,2.0,72.0,3.0,5413.53,1,65.42814556089878
1183.0,2.0,1.0,59.74,2.0,5049.87,0,80.00016172672764
1758.0,3.0,2.0,133.0,3.0,7565.42,1,105.70767785114487
1200.0,3.0,2.0,265.0,3.0,22083.33,1,100.94448273164447
1255.0,2.0,1.0,77.68,3.0,6189.64,0,134.88880586568177
1100.0,2.0,2.0,50.0,2.0,4545.45,1,70.7157522836566
1170.0,2.0,2.0,46.8,2.0,4000.0,0,74.2310909875483
2400.0,5.0,2.0,120.0,5.0,5000.0,1,99.43663756011136
1530.0,3.0,3.0,51.77,3.0,3383.66,1,59.404509119061444
1420.0,2.0,2.0,107.0,2.0,7535.21,0,134.88880586568177
1591.0,3.0,1.0,115.0,3.0,7228.16,0,70.37033170376974
1680.0,3.0,2.0,120.0,3.0,7142.86,1,94.17701069131341
675.0,3.0,1.0,52.0,2.0,7703.7,1,67.70174048764027
1055.0,2.0,1.0,57.63,2.0,5462.56,0,89.34444310621203
1918.0,3.0,2.0,129.0,3.0,6725.76,1,190.10563654770945
1280.0,2.0,1.0,76.0,2.0,5937.5,0,101.7840148402151
1560.0,3.0,3.0,66.0,3.0,4230.77,1,100.94448273164447
1145.0,2.0,2.0,49.5,2.0,4323.14,1,101.7840148402151
2106.0,3.0,2.0,126.0,3.0,5982.91,1,109.03162317659624
1801.0,3.0,2.0,139.0,3.0,7717.93,1,104.18663756011136
1718.0,3.0,2.0,288.0,2.0,16763.68,1,263.4245377685154
1306.0,3.0,2.0,54.65,3.0,4184.53,0,95.69101734328692
1320.0,2.0,1.0,92.0,2.0,6969.7,0,134.88880586568177
1350.0,2.0,2.0,65.0,3.0,4814.81,1,85.68663756011136
2990.0,4.0,0.0,324.0,4.0,10836.12,1,150.43663756011136
3800.0,5.0,3.0,300.0,4.0,7894.74,1,108.76232751202228
1344.0,2.0,1.0,42.0,3.0,3125.0,1,80.32281452865166
1893.0,3.0,2.0,100.0,3.0,5282.62,1,80.32281452865166
1107.0,2.0,1.0,43.0,3.0,3884.37,1,33.822739447116064
1190.0,2.0,1.0,75.0,2.0,6302.52,1,96.78837308308835
1000.0,2.0,1.0,35.0,2.0,3500.0,1,95.69101734328692
2400.0,2.0,1.0,160.0,2.0,6666.67,1,109.43663756011136
1000.0,2.0,1.0,48.5,2.0,4850.0,1,121.04794424001715
2113.0,3.0,2.0,155.0,3.0,7335.54,1,92.57383100480891
1100.0,2.0,1.0,46.0,2.0,4181.82,1,70.81065253468918
1110.0,2.0,1.0,40.0,2.0,3603.6,1,53.808698781325596
1027.0,2.0,2.0,43.0,2.0,4186.95,1,61.03707969501392
1250.0,3.0,2.0,40.0,3.0,3200.0,0,81.5493100480891
1470.0,3.0,0.0,62.0,3.0,4217.69,1,101.7840148402151
1150.0,2.0,1.0,75.0,2.0,6521.74,0,80.47465502404455
1200.0,3.0,2.0,165.0,3.0,13750.0,1,99.5493100480891
703.0,1.0,1.0,52.0,1.0,7396.87,0,82.85491585952305
1400.0,2.0,2.0,62.0,3.0,4428.57,1,84.93663756011136
1195.0,2.0,2.0,51.0,2.0,4267.78,1,86.93027656500465
1302.0,2.0,1.0,69.1,2.0,5307.22,1,89.11920883767326
1583.0,3.0,1.0,74.4,3.0,4699.94,0,57.574958931433876
1488.0,2.0,3.0,60.0,3.0,4032.26,1,74.33522146292079
3262.0,4.0,2.0,260.0,4.0,7970.57,1,95.69101734328692
1600.0,3.0,2.0,104.0,3.0,6500.0,0,53.808698781325596
1150.0,2.0,1.0,90.0,2.0,7826.09,1,176.45545972890125
1263.0,2.0,1.0,78.0,2.0,6175.77,1,101.7840148402151
1299.0,2.0,2.0,85.0,2.0,6543.49,0,70.37033170376974
1330.0,2.0,1.0,78.0,2.0,5864.66,1,102.42419931836227
1282.0,2.0,2.0,52.43,3.0,4089.7,0,75.19735488391329
1853.0,3.0,2.0,82.0,3.0,4425.26,1,89.93663756011136
861.0,2.0,1.0,35.0,2.0,4065.04,1,65.29109170674091
1600.0,3.0,2.0,95.0,3.0,5937.5,1,80.32281452865166
1256.0,2.0,1.0,62.8,2.0,5000.0,1,80.09236432006364
1390.0,2.0,2.0,80.0,3.0,5755.4,1,71.27465502404455
1550.0,2.0,0.0,90.0,3.0,5806.45,1,102.42165939002784
919.0,2.0,1.0,49.0,2.0,5331.88,1,134.88880586568177
1625.0,3.0,0.0,80.0,3.0,4923.08,0,63.613834855771074
1195.0,2.0,2.0,44.0,2.0,3682.01,1,62.936939593351894
1159.0,2.0,1.0,60.0,2.0,5176.88,1,58.63353439002784
1386.0,3.0,1.0,57.46,3.0,4145.74,0,95.69101734328692
1197.0,2.0,1.0,79.0,2.0,6599.83,1,105.70767785114487
2690.0,4.0,3.0,191.0,4.0,7100.37,0,176.45545972890125
1295.0,2.0,1.0,50.28,3.0,3882.63,0,49.56936622271474
1310.0,2.0,1.0,37.83,3.0,2887.79,0,52.17665502404454
1132.0,2.0,1.0,79.28,2.0,7003.53,0,95.69101734328692
2350.0,3.0,2.0,400.0,3.0,17021.28,1,210.36732751202226
2400.0,4.0,0.0,500.0,4.0,20833.33,1,210.36732751202226
1645.0,3.0,2.0,135.0,3.0,8206.69,0,134.88880586568177
1200.0,2.0,1.0,45.84,2.0,3820.0,0,95.69101734328692
3000.0,4.0,0.0,330.0,4.0,11000.0,1,95.69101734328692
1937.0,3.0,2.0,140.0,3.0,7227.67,1,93.08016189171002
1015.0,2.0,2.0,33.5,2.0,3300.49,1,48.55145469501392
1080.0,2.0,2.0,39.0,2.0,3611.11,1,76.77465502404455
1350.0,2.0,2.0,80.99,3.0,5999.26,1,79.74306200961782
1149.0,2.0,2.0,29.0,3.0,2523.93,0,51.13798846770373
1185.0,2.0,2.0,59.0,2.0,4978.9,1,83.61849274581364
1720.0,3.0,1.0,135.0,3.0,7848.84,1,136.69777292668525
2080.0,3.0,3.0,175.0,3.0,8413.46,1,134.88880586568177
1500.0,3.0,1.0,87.0,3.0,5800.0,1,75.7343500184958
1566.0,3.0,2.0,97.0,3.0,6194.13,1,75.87632096081032
2386.0,3.0,0.0,334.0,3.0,13998.32,1,263.4245377685154
1290.0,2.0,1.0,49.02,2.0,3800.0,1,70.81065253468918
1531.0,3.0,2.0,72.0,3.0,4702.81,0,87.43663756011136
1839.0,3.0,3.0,165.0,3.0,8972.27,1,128.77465502404453
1400.0,2.0,2.0,40.43,3.0,2887.86,0,45.86169179875348
550.0,1.0,1.0,15.0,2.0,2727.27,1,53.808698781325596
1140.0,2.0,2.0,39.0,2.0,3421.05,1,95.69101734328692
1343.5,3.0,0.0,57.76,3.0,4299.22,0,74.374187149727
2000.0,4.0,0.0,100.0,4.0,5000.0,1,127.52601078902835
1100.0,2.0,1.0,46.0,2.0,4181.82,1,64.03245870610633
1200.0,2.0,2.0,55.0,2.0,4583.33,1,67.13850558227172
1618.0,3.0,1.0,68.0,3.0,4202.72,0,124.91823948633923
2830.0,5.0,2.0,160.0,4.0,5653.71,0,95.69101734328692
1315.0,2.0,2.0,74.0,3.0,5627.38,1,55.1206475013358
1141.0,2.0,1.0,42.75,2.0,3746.71,1,57.39309108001591
1080.0,2.0,2.0,55.0,2.0,5092.59,1,68.08843668269637
1200.0,2.0,2.0,60.0,2.0,5000.0,1,123.2012930622346
1111.0,2.0,2.0,41.88,2.0,3769.58,1,64.06406691530067
1022.0,2.0,1.0,45.9,2.0,4491.19,1,54.84450295532032
1275.0,2.0,2.0,65.0,2.0,5098.04,1,80.32281452865166
900.0,2.0,1.0,70.0,2.0,7777.78,1,218.39554585337046
1224.0,2.0,3.0,39.2,2.0,3202.61,1,72.2136091706741
1135.0,2.0,3.0,43.0,2.0,3788.55,1,74.94061297186835
1050.0,2.0,2.0,52.1,2.0,4961.9,1,72.2136091706741
1535.0,3.0,2.0,86.0,3.0,5602.61,1,82.85491585952305
1392.0,2.0,1.0,130.0,2.0,9339.08,0,80.7548083466914
1050.0,2.0,2.0,72.0,2.0,6857.14,1,86.93027656500465
1513.0,3.0,1.0,103.0,3.0,6807.67,0,70.43529520877323
1621.0,3.0,3.0,72.0,3.0,4441.7,1,61.56278673960093
892.0,2.0,1.0,39.0,2.0,4372.2,1,80.32281452865166
1205.0,2.0,1.0,40.0,2.0,3319.5,1,95.69101734328692
1355.0,3.0,2.0,83.87,3.0,6189.67,0,134.88880586568177
1400.0,2.0,2.0,168.0,2.0,12000.0,1,207.4084524448889
726.0,2.0,1.0,35.0,2.0,4820.94,0,55.985379289149215
1500.0,3.0,2.0,149.0,3.0,9933.33,1,105.29109170674091
3895.0,4.0,2.0,405.0,4.0,10397.95,1,134.88880586568177
1079.0,2.0,2.0,41.0,2.0,3799.81,0,54.42201279628943
1170.0,2.0,2.0,46.0,2.0,3931.62,1,57.574958931433876
1104.0,2.0,2.0,39.0,2.0,3532.61,1,48.55145469501392
950.0,2.0,1.0,45.0,2.0,4736.84,1,70.37033170376974
1650.0,2.0,1.0,52.0,3.0,3151.52,1,70.71265502404455
1559.0,3.0,2.0,127.0,3.0,8146.25,0,77.85706200961783
1100.0,2.0,1.0,38.0,2.0,3454.55,1,78.93663756011136
1750.0,3.0,3.0,150.0,3.0,8571.43,1,242.43103439002783
1215.0,2.0,1.0,45.5,2.0,3744.86,0,83.55954020079305
1868.0,3.0,1.0,135.0,3.0,7226.98,0,109.03162317659624
1130.0,2.0,1.0,32.63,2.0,2887.61,0,53.808698781325596
1570.0,3.0,3.0,64.5,3.0,4108.28,1,70.37033170376974
1691.0,3.0,1.0,98.0,3.0,5795.39,1,101.7840148402151
1225.0,2.0,2.0,55.0,2.0,4489.8,0,81.07197041307032
1690.0,3.0,2.0,112.0,3.0,6627.22,1,103.5879022763704
1418.0,2.0,2.0,103.0,2.0,7263.75,1,142.63180593627874
1896.0,3.0,1.0,125.0,4.0,6592.83,1,95.60273824943796
605.0,1.0,1.0,40.0,1.0,6611.57,0,58.90566200961782
900.0,2.0,2.0,32.5,2.0,3611.11,1,45.86169179875348
750.0,2.0,0.0,50.0,1.0,6666.67,1,103.63850558227172
780.0,3.0,1.0,62.0,3.0,7948.72,1,89.34444310621203
908.0,2.0,1.0,26.0,2.0,2863.44,1,41.62273393715877
3416.5,6.0,0.0,143.0,4.0,4185.57,0,101.7840148402151
3216.0,4.0,1.0,226.0,4.0,7027.36,1,80.00016172672764
2400.0,4.0,1.0,225.0,5.0,9375.0,1,108.76369723558031
1400.0,2.0,2.0,68.0,2.0,4857.14,1,190.10563654770945
1092.0,2.0,2.0,44.0,2.0,4029.3,1,61.03707969501392
1255.0,2.0,2.0,74.0,2.0,5896.41,1,81.07197041307032
1500.0,2.0,1.0,100.0,3.0,6666.67,1,53.808698781325596
1296.0,2.0,2.0,72.0,2.0,5555.56,0,80.00016172672764
925.0,2.0,3.0,38.0,2.0,4108.11,1,62.23135371260909
1023.0,2.0,2.0,42.0,2.0,4105.57,1,59.404509119061444
600.0,3.0,2.0,75.0,2.0,12500.0,1,102.79109170674091
1020.0,2.0,1.0,44.5,2.0,4362.75,0,80.00016172672764
1530.0,3.0,2.0,77.0,3.0,5032.68,0,92.03451965144447
1650.0,3.0,2.0,71.0,3.0,4303.03,1,86.6224648237202
1605.0,2.0,3.0,85.0,3.0,5295.95,1,124.36072780449393
1925.0,2.0,1.0,50.0,2.0,2597.4,1,177.36666324236606
1190.0,2.0,2.0,50.66,2.0,4257.14,1,77.85706200961783
1374.0,3.0,2.0,68.0,3.0,4949.05,1,114.59081956870212
1140.0,2.0,2.0,65.0,2.0,5701.75,1,101.73527292668523
1725.0,3.0,2.0,130.0,3.0,7536.23,1,116.74503781074259
1075.0,2.0,1.0,50.0,3.0,4651.16,1,44.55049167111935
1574.0,3.0,1.0,93.34,3.0,5930.11,1,90.46269286859264
965.0,1.0,1.0,32.0,1.0,3316.06,1,119.08847955638389
1550.0,3.0,2.0,83.0,3.0,5354.84,1,93.08016189171002
1205.0,2.0,2.0,60.0,2.0,4979.25,1,82.5493100480891
1082.0,2.0,1.0,55.0,3.0,5083.18,1,49.69468704594242
1215.0,2.0,2.0,52.85,3.0,4349.79,1,55.1206475013358
2483.0,5.0,2.0,230.0,4.0,9262.99,1,134.88880586568177
1200.0,3.0,1.0,46.14,2.0,3845.0,0,80.97163756011136
3198.0,4.0,0.0,250.0,4.0,7817.39,1,118.1921750092479
1452.0,3.0,3.0,60.98,3.0,4199.72,1,70.37033170376974
1329.0,2.0,2.0,41.0,3.0,3085.03,0,45.86169179875348
1125.0,2.0,1.0,44.0,2.0,3911.11,1,64.95465502404454
1200.0,2.0,0.0,70.0,2.0,5833.33,1,137.77465502404453
1350.0,3.0,3.0,39.97,3.0,2960.74,1,101.7840148402151
1312.5,3.0,0.0,51.19,3.0,3900.19,1,55.1206475013358
2600.0,3.0,2.0,195.0,3.0,7500.0,0,134.88880586568177
1200.0,2.0,1.0,160.0,2.0,13333.33,1,109.43663756011136
1220.0,3.0,1.0,35.23,3.0,2887.7,0,45.86169179875348
1255.0,2.0,1.0,80.0,2.0,6374.5,1,70.7157522836566
1904.0,3.0,3.0,155.0,3.0,8140.76,1,128.77465502404453
1329.0,2.0,2.0,70.0,2.0,5267.12,1,76.93053387872403
1200.0,2.0,1.0,60.0,2.0,5000.0,1,33.822739447116064
2135.0,3.0,2.0,160.0,3.0,7494.15,1,97.73415939002784
2770.0,4.0,3.0,315.0,3.0,11371.84,1,199.71831878005568
813.0,1.0,1.0,39.0,1.0,4797.05,0,70.96465502404455
3884.0,4.0,3.0,240.0,4.0,6179.2,1,129.43663756011136
3876.0,3.0,1.0,300.0,3.0,7739.94,1,156.97887918670378
800.0,2.0,2.0,30.0,2.0,3750.0,1,75.0762930622346
1500.0,3.0,3.0,70.0,3.0,4666.67,1,65.67934527351953
1880.0,3.0,2.0,95.0,3.0,5053.19,1,80.32281452865166
1440.0,2.0,2.0,55.0,3.0,3819.44,1,53.808698781325596
1575.0,3.0,0.0,90.0,3.0,5714.29,1,83.08736371355558
1630.0,2.0,2.0,97.78,3.0,5998.77,1,111.27241365822232
1180.0,3.0,1.0,55.0,3.0,4661.02,1,75.87632096081032
1090.0,2.0,1.0,36.0,2.0,3302.75,1,76.77465502404455
1020.0,2.0,2.0,48.45,2.0,4750.0,1,54.84450295532032
2425.0,4.0,3.0,173.0,4.0,7134.02,1,101.7840148402151
1097.0,2.0,1.0,33.82,2.0,3082.95,0,64.06406691530067
1070.0,2.0,1.0,50.0,2.0,4672.9,1,59.404509119061444
1000.0,2.0,1.0,58.0,2.0,5800.0,1,121.04794424001715
1150.0,2.0,1.0,56.0,2.0,4869.57,0,82.39554585337045
1141.0,2.0,2.0,49.0,2.0,4294.48,1,72.73522146292078
937.0,2.0,1.0,44.0,2.0,4695.84,1,71.44012843608716
1075.0,2.0,1.0,60.0,2.0,5581.4,1,116.74503781074259
1000.0,2.0,1.0,65.3,2.0,6530.0,0,75.09530648593417
1450.0,3.0,0.0,77.41,3.0,5338.62,1,86.65742066987262
897.0,2.0,1.0,85.0,5.0,9476.03,1,88.84360626001857
936.0,2.0,2.0,43.0,2.0,4594.02,1,102.42165939002784
1280.0,2.0,1.0,75.0,2.0,5859.38,1,88.70423184004049
1050.0,2.0,3.0,45.0,2.0,4285.71,1,55.935427786683164
1350.0,2.0,1.0,86.0,2.0,6370.37,1,93.08016189171002
1325.0,2.0,1.0,70.0,2.0,5283.02,1,74.44929211791818
1174.0,2.0,1.0,59.0,2.0,5025.55,0,75.19735488391329
1890.0,3.0,2.0,162.0,3.0,8571.43,1,95.04564388245807
735.0,1.0,1.0,75.0,1.0,10204.08,1,102.53522146292077
500.0,1.0,0.0,24.0,1.0,4800.0,1,68.74931004808909
1304.0,3.0,3.0,80.0,3.0,6134.97,1,61.56278673960093
1653.0,3.0,2.0,120.0,3.0,7259.53,1,75.87632096081032
1075.0,2.0,1.0,52.0,3.0,4837.21,1,44.55049167111935
1212.0,3.0,1.0,42.0,2.0,3465.35,1,94.17701069131341
1100.0,2.0,1.0,50.0,2.0,4545.45,1,60.574655024044546
3436.0,6.0,3.0,500.0,4.0,14551.8,1,263.4245377685154
1140.0,2.0,2.0,50.0,2.0,4385.96,1,94.84282751202228
1200.0,2.0,1.0,100.0,2.0,8333.33,1,68.36565502404454
1532.0,3.0,2.0,83.0,3.0,5417.75,1,82.85491585952305
2776.0,4.0,2.0,195.0,3.0,7024.5,1,156.97887918670378
1531.0,2.0,0.0,75.0,3.0,4898.76,1,113.47951965144446
1270.0,2.0,2.0,50.79,3.0,3999.21,1,82.32550218436721
1325.0,2.0,1.0,53.0,2.0,4000.0,0,55.1206475013358
1200.0,3.0,1.0,160.0,3.0,13333.33,1,109.43663756011136
1156.0,2.0,2.0,44.0,3.0,3806.23,0,53.808698781325596
2000.0,4.0,2.0,320.0,4.0,16000.0,1,131.02262273455895
1260.0,2.0,2.0,70.0,2.0,5555.56,1,80.32281452865166
1934.0,2.0,0.0,90.0,2.0,4653.57,1,72.61436778312101
1060.0,2.0,1.0,40.0,2.0,3773.58,1,81.93032751202227
1476.0,3.0,1.0,95.0,3.0,6436.31,1,86.65742066987262
1185.0,2.0,1.0,85.0,2.0,7173.0,1,97.73415939002784
1265.0,2.0,1.0,82.0,3.0,6482.21,1,80.19406113782728
3200.0,5.0,1.0,150.0,4.0,4687.5,0,106.93663756011136
1196.0,2.0,2.0,56.81,2.0,4750.0,1,78.56081878005568
1280.0,2.0,1.0,69.0,2.0,5390.62,1,131.10346200961783
1175.0,2.0,0.0,45.0,2.0,3829.79,1,81.07197041307032
1850.0,3.0,3.0,98.0,3.0,5297.3,1,72.90072780449394
2400.0,4.0,2.0,525.0,4.0,21875.0,1,207.4084524448889
1195.0,2.0,1.0,70.0,2.0,5857.74,1,95.69101734328692
2000.0,3.0,3.0,185.0,3.0,9250.0,1,144.53732751202227
1180.0,2.0,2.0,36.5,2.0,3093.22,1,95.04564388245807
1050.0,2.0,1.0,49.87,2.0,4749.52,1,114.59081956870212
1400.0,2.0,1.0,40.44,3.0,2888.57,0,53.808698781325596
2360.0,4.0,2.0,150.0,4.0,6355.93,0,83.39236432006363
1030.0,2.0,1.0,77.25,2.0,7500.0,1,88.74913756011136
1512.0,1.0,2.0,65.01,2.0,4299.6,1,79.19517224893838
929.0,2.0,1.0,48.0,2.0,5166.85,1,65.42814556089878
1252.0,3.0,3.0,61.0,3.0,4872.2,1,71.44012843608716
1485.0,3.0,2.0,115.0,3.0,7744.11,1,116.74503781074259
1124.0,2.0,2.0,55.0,3.0,4893.24,1,55.426952153123075
2400.0,6.0,3.0,370.0,6.0,15416.67,1,74.03160278223048
1407.0,3.0,1.0,120.0,3.0,8528.78,1,207.4084524448889
