location,total_sqft,bath,balcony,bhk,price,price_per_square_foot
Jigani,923.0,2.0,1.0,2.0,50.0,0.05417118093174431
Yeshwanthpur,1000.0,2.0,2.0,2.0,32.0,0.032
Ramamurthy Nagar,1200.0,2.0,1.0,2.0,48.0,0.04
Yeshwanthpur,669.0,1.0,1.0,1.0,36.85,0.05508221225710015
7th Phase JP Nagar,2200.0,4.0,2.0,3.0,105.0,0.04772727272727273
Koramangala,1594.0,3.0,0.0,3.0,125.0,0.07841907151819323
Kothanur,1790.0,3.0,2.0,3.0,105.0,0.05865921787709497
Whitefield,1345.0,2.0,2.0,3.0,57.0,0.04237918215613383
Kodichikkanahalli,1070.0,2.0,3.0,2.0,43.0,0.04018691588785047
Yeshwanthpur,1385.0,2.0,2.0,3.0,76.18,0.05500361010830326
Kanakpura Road,1207.0,2.0,2.0,2.0,79.9,0.06619718309859156
Varthur,1140.0,2.0,3.0,2.0,55.5,0.04868421052631579
Sarjapur  Road,1965.0,3.0,3.0,3.0,120.0,0.061068702290076333
Koramangala,1760.0,2.0,0.0,3.0,115.0,0.06534090909090909
Haralur Road,1225.0,2.0,1.0,2.0,70.0,0.05714285714285714
Marathahalli,1075.0,2.0,2.0,2.0,52.43,0.048772093023255816
Panathur,1000.0,2.0,1.0,2.0,68.0,0.068
Hennur Road,1891.0,3.0,1.0,3.0,109.0,0.05764145954521417
Yelahanka,1322.0,2.0,2.0,2.0,86.0,0.06505295007564296
Bellandur,3600.0,4.0,0.0,4.0,260.0,0.07222222222222222
Thanisandra,1996.0,3.0,2.0,3.0,135.0,0.06763527054108216
Brookefield,1125.0,2.0,2.0,2.0,70.0,0.06222222222222222
Mysore Road,1560.0,3.0,1.0,3.0,115.0,0.07371794871794872
Sarjapur  Road,2275.0,4.0,2.0,3.0,180.0,0.07912087912087912
Haralur Road,1464.0,3.0,3.0,3.0,56.0,0.03825136612021858
Kanakpura Road,1570.0,3.0,3.0,3.0,64.5,0.0410828025477707
Sarjapur  Road,1680.0,3.0,1.0,3.0,160.0,0.09523809523809523
Hoodi,1400.0,2.0,1.0,2.0,82.0,0.05857142857142857
Bellandur,1310.0,2.0,2.0,2.0,72.0,0.0549618320610687
Electronics City Phase 1,1175.0,2.0,1.0,2.0,57.0,0.04851063829787234
Chikkalasandra,1428.0,2.0,1.0,3.0,80.0,0.056022408963585436
Whitefield,3252.0,4.0,3.0,4.0,280.0,0.08610086100861009
Haralur Road,1194.0,2.0,2.0,2.0,46.0,0.038525963149078725
8th Phase JP Nagar,1080.0,2.0,2.0,2.0,35.0,0.032407407407407406
Whitefield,1200.0,2.0,1.0,2.0,45.0,0.0375
Rachenahalli,440.0,1.0,1.0,1.0,28.0,0.06363636363636363
Sahakara Nagar,1048.0,2.0,3.0,2.0,50.0,0.04770992366412214
Thanisandra,1801.0,3.0,1.0,3.0,115.0,0.06385341476957246
Hennur Road,1232.0,2.0,1.0,2.0,69.61,0.05650162337662338
Whitefield,1150.0,2.0,2.0,2.0,90.0,0.0782608695652174
Talaghattapura,1868.0,3.0,1.0,3.0,120.0,0.06423982869379015
Hebbal Kempapura,1466.0,2.0,3.0,3.0,140.0,0.09549795361527967
Harlur,1730.0,3.0,2.0,3.0,100.0,0.057803468208092484
JP Nagar,3860.0,3.0,2.0,3.0,402.0,0.10414507772020726
Somasundara Palya,1185.0,2.0,3.0,2.0,70.0,0.05907172995780591
Yeshwanthpur,3027.0,4.0,3.0,3.0,260.0,0.08589362405021474
Whitefield,2400.0,4.0,3.0,4.0,147.0,0.06125
Hebbal,1760.0,3.0,2.0,3.0,123.0,0.06988636363636364
Banashankari,1600.0,2.0,1.0,2.0,63.98,0.039987499999999995
Haralur Road,1000.0,2.0,1.0,2.0,78.0,0.078
7th Phase JP Nagar,1215.0,2.0,2.0,2.0,90.0,0.07407407407407407
Akshaya Nagar,1280.0,2.0,1.0,2.0,60.0,0.046875
Rachenahalli,1113.0,2.0,1.0,2.0,55.0,0.04941599281221923
Yelahanka,1100.0,2.0,1.0,2.0,70.0,0.06363636363636363
Ambalipura,896.0,2.0,1.0,2.0,30.13,0.03362723214285714
Rachenahalli,3657.0,5.0,0.0,4.0,220.0,0.060158599945310365
BTM 2nd Stage,1200.0,2.0,0.0,2.0,35.0,0.029166666666666667
Ramagondanahalli,2800.0,4.0,3.0,4.0,155.0,0.055357142857142855
Hebbal,2790.0,4.0,3.0,4.0,198.0,0.07096774193548387
Ambalipura,3500.0,3.0,0.0,3.0,198.0,0.05657142857142857
Ramamurthy Nagar,3600.0,3.0,2.0,3.0,150.0,0.041666666666666664
Koramangala,2503.0,6.0,2.0,4.0,325.0,0.12984418697562924
Nagarbhavi,1145.0,2.0,2.0,2.0,40.0,0.034934497816593885
Rachenahalli,1550.0,3.0,2.0,3.0,74.5,0.04806451612903226
Hoodi,1746.0,3.0,3.0,3.0,84.95,0.04865406643757159
Kengeri,918.0,2.0,1.0,2.0,27.54,0.03
Chandapura,645.0,1.0,1.0,1.0,16.45,0.025503875968992246
Thigalarapalya,1207.0,2.0,2.0,2.0,62.0,0.05136702568351284
Thanisandra,1678.0,3.0,2.0,3.0,125.0,0.07449344457687723
Electronic City,1070.0,2.0,1.0,2.0,55.0,0.0514018691588785
Marathahalli,1360.0,2.0,1.0,2.0,103.0,0.07573529411764705
Lakshminarayana Pura,1656.0,3.0,2.0,3.0,150.0,0.09057971014492754
Sarjapur  Road,985.0,2.0,1.0,2.0,49.0,0.049746192893401014
Dodda Nekkundi,1999.0,3.0,2.0,3.0,135.0,0.06753376688344172
7th Phase JP Nagar,1050.0,2.0,1.0,2.0,75.0,0.07142857142857142
Whitefield,1440.0,2.0,2.0,3.0,64.0,0.044444444444444446
Basavangudi,1600.0,2.0,2.0,3.0,160.0,0.1
Ramagondanahalli,1253.0,2.0,1.0,2.0,52.66,0.04202713487629688
Old Madras Road,2600.0,4.0,0.0,4.0,260.0,0.1
Sarjapur  Road,1418.0,2.0,2.0,2.0,78.0,0.05500705218617771
Kalena Agrahara,1270.0,2.0,2.0,2.0,100.0,0.07874015748031496
Begur Road,1410.0,2.0,3.0,3.0,52.17,0.037
Ramamurthy Nagar,600.0,3.0,2.0,2.0,45.0,0.075
Begur Road,1410.0,2.0,3.0,3.0,50.06,0.03550354609929078
Jalahalli,600.0,3.0,2.0,3.0,60.0,0.1
Whitefield,624.0,1.0,1.0,1.0,35.0,0.05608974358974359
Electronic City,1060.0,2.0,1.0,2.0,58.0,0.05471698113207547
Whitefield,1200.0,2.0,1.0,2.0,45.0,0.0375
Sarjapur,1917.0,3.0,0.0,4.0,60.0,0.03129890453834116
KR Puram,950.0,2.0,1.0,2.0,40.0,0.042105263157894736
BTM 2nd Stage,1250.0,3.0,1.0,3.0,50.0,0.04
Budigere,722.0,1.0,0.0,1.0,46.0,0.06371191135734072
Kanakpura Road,2775.0,3.0,1.0,4.0,165.0,0.05945945945945946
Sarjapur  Road,1200.0,2.0,1.0,2.0,93.0,0.0775
Bannerghatta Road,1400.0,3.0,0.0,3.0,68.0,0.04857142857142857
Marathahalli,1220.0,2.0,1.0,2.0,58.5,0.04795081967213115
Yelahanka,1200.0,2.0,1.0,2.0,70.0,0.058333333333333334
Sarjapur  Road,1586.0,3.0,3.0,3.0,70.0,0.044136191677175286
Yelahanka New Town,1541.0,3.0,3.0,3.0,80.0,0.05191434133679429
Haralur Road,1830.0,3.0,2.0,3.0,101.0,0.055191256830601096
Bommasandra,1015.0,2.0,1.0,2.0,40.0,0.03940886699507389
Raja Rajeshwari Nagar,1120.0,2.0,2.0,2.0,37.95,0.03388392857142857
Hoodi,706.0,1.0,1.0,1.0,48.24,0.068328611898017
Kanakpura Road,1900.0,3.0,1.0,3.0,99.0,0.05210526315789474
Bisuvanahalli,1075.0,2.0,1.0,3.0,42.0,0.03906976744186046
Kanakpura Road,1290.0,2.0,3.0,2.0,80.0,0.06201550387596899
Akshaya Nagar,1200.0,2.0,1.0,2.0,50.0,0.041666666666666664
Hormavu,1150.0,2.0,1.0,2.0,53.11,0.046182608695652175
Uttarahalli,1360.0,2.0,3.0,3.0,61.2,0.045000000000000005
Sarjapur  Road,1260.0,2.0,2.0,2.0,53.0,0.04206349206349207
Marathahalli,950.0,2.0,1.0,2.0,45.68,0.04808421052631579
Hegde Nagar,3216.0,5.0,2.0,4.0,300.0,0.09328358208955224
Sarjapur  Road,1115.0,2.0,1.0,2.0,60.0,0.053811659192825115
Koramangala,1900.0,3.0,3.0,3.0,150.0,0.07894736842105263
Whitefield,1109.0,2.0,1.0,2.0,41.49,0.037412082957619476
9th Phase JP Nagar,1005.0,2.0,1.0,2.0,43.0,0.042786069651741296
Kengeri,416.0,1.0,1.0,1.0,19.5,0.046875
Harlur,2138.0,3.0,2.0,3.0,110.0,0.05144995322731525
Thanisandra,1265.0,2.0,2.0,2.0,82.0,0.06482213438735178
Thanisandra,1100.0,2.0,1.0,2.0,48.0,0.04363636363636364
Varthur,1012.0,2.0,1.0,2.0,59.0,0.058300395256917
Yelahanka,1326.0,2.0,2.0,2.0,57.0,0.042986425339366516
Hebbal Kempapura,1654.0,2.0,3.0,3.0,85.0,0.051390568319226115
Chikkalasandra,1070.0,2.0,1.0,2.0,42.8,0.039999999999999994
Whitefield,1700.0,3.0,2.0,3.0,95.0,0.05588235294117647
Bhoganhalli,910.2,2.0,1.0,2.0,80.64,0.08859591298615689
Talaghattapura,2254.0,3.0,2.0,3.0,170.0,0.07542147293700088
Kanakapura,945.0,2.0,1.0,2.0,47.0,0.04973544973544974
Begur Road,2462.0,6.0,2.0,4.0,150.0,0.060926076360682375
Marathahalli,615.0,1.0,1.0,1.0,44.0,0.07154471544715447
Ramamurthy Nagar,1110.0,2.0,0.0,2.0,65.0,0.05855855855855856
Haralur Road,575.0,1.0,1.0,1.0,88.0,0.15304347826086956
Electronic City,1025.0,2.0,1.0,2.0,54.1,0.05278048780487805
Whitefield,2928.0,4.0,3.0,4.0,198.0,0.06762295081967214
Doddathoguru,1140.0,2.0,3.0,2.0,32.0,0.028070175438596492
Raja Rajeshwari Nagar,1608.0,2.0,2.0,2.0,85.0,0.05286069651741294
Kadugodi,1645.0,2.0,2.0,3.0,82.0,0.04984802431610942
Ramamurthy Nagar,1410.0,2.0,1.0,3.0,56.4,0.04
Harlur,1200.0,2.0,2.0,2.0,52.0,0.043333333333333335
8th Phase JP Nagar,1275.0,2.0,2.0,3.0,41.5,0.032549019607843135
Dodda Nekkundi,3800.0,4.0,2.0,4.0,600.0,0.15789473684210525
Akshaya Nagar,1092.0,2.0,1.0,2.0,60.0,0.054945054945054944
KR Puram,1156.0,2.0,1.0,2.0,72.0,0.06228373702422145
Bellandur,924.0,2.0,2.0,2.0,35.11,0.037997835497835496
Chandapura,985.0,2.0,1.0,2.0,25.12,0.02550253807106599
Bellandur,1785.0,3.0,3.0,3.0,118.0,0.06610644257703081
Hebbal,1645.0,3.0,2.0,3.0,120.0,0.0729483282674772
Gottigere,1235.0,2.0,2.0,2.0,63.0,0.05101214574898785
Thanisandra,662.0,1.0,1.0,1.0,42.0,0.0634441087613293
Whitefield,1215.0,2.0,1.0,2.0,62.0,0.05102880658436214
Bisuvanahalli,845.0,2.0,1.0,2.0,37.0,0.04378698224852071
Sarjapur  Road,1525.0,2.0,2.0,3.0,87.0,0.057049180327868855
Hebbal,1255.0,2.0,1.0,3.0,90.0,0.07171314741035857
Mysore Road,1560.0,3.0,2.0,3.0,120.0,0.07692307692307693
Kasavanhalli,2100.0,3.0,3.0,3.0,110.0,0.05238095238095238
Kodichikkanahalli,1620.0,2.0,2.0,3.0,85.0,0.05246913580246913
Marathahalli,1595.0,3.0,2.0,3.0,90.0,0.05642633228840126
9th Phase JP Nagar,835.0,2.0,0.0,2.0,37.0,0.04431137724550898
Hennur Road,2182.0,3.0,2.0,3.0,72.04,0.03301558203483043
Thigalarapalya,1418.0,2.0,2.0,2.0,106.0,0.07475317348377997
Whitefield,2700.0,5.0,2.0,3.0,175.0,0.06481481481481481
BTM 2nd Stage,1070.0,2.0,1.0,2.0,48.0,0.044859813084112146
Ramamurthy Nagar,2000.0,9.0,2.0,9.0,150.0,0.075
Electronics City Phase 1,755.0,1.0,1.0,1.0,42.41,0.056172185430463574
Hebbal,1645.0,3.0,2.0,3.0,117.0,0.07112462006079028
Sarjapur,2400.0,3.0,2.0,3.0,190.0,0.07916666666666666
Chandapura,645.0,1.0,1.0,1.0,16.45,0.025503875968992246
Electronics City Phase 1,919.0,2.0,0.0,2.0,28.0,0.030467899891186073
Bannerghatta Road,1725.0,3.0,0.0,3.0,110.0,0.06376811594202898
Sarjapur  Road,1346.0,2.0,1.0,2.0,71.32,0.05298662704309064
Electronic City Phase II,1070.0,2.0,2.0,2.0,45.0,0.04205607476635514
Begur Road,1225.0,2.0,1.0,2.0,35.52,0.02899591836734694
Chikkalasandra,1310.0,2.0,1.0,3.0,52.4,0.04
Kanakapura,1190.0,2.0,2.0,2.0,39.0,0.03277310924369748
Marathahalli,1350.0,2.0,1.0,2.0,89.0,0.06592592592592593
Vittasandra,1404.0,2.0,1.0,2.0,68.8,0.049002849002849
Electronic City,1105.0,2.0,1.0,3.0,35.0,0.03167420814479638
Kanakpura Road,900.0,2.0,1.0,2.0,41.0,0.04555555555555556
Dodda Nekkundi,1100.0,2.0,1.0,2.0,41.15,0.037409090909090906
Thanisandra,2100.0,4.0,1.0,4.0,95.0,0.04523809523809524
Thanisandra,1948.0,3.0,2.0,3.0,130.0,0.06673511293634497
Raja Rajeshwari Nagar,1210.0,2.0,2.0,2.0,45.0,0.0371900826446281
Sarjapur  Road,3905.0,7.0,0.0,5.0,290.0,0.07426376440460948
7th Phase JP Nagar,1300.0,3.0,2.0,3.0,89.13,0.06856153846153845
7th Phase JP Nagar,1130.0,2.0,2.0,2.0,73.0,0.06460176991150443
Budigere,1200.0,3.0,0.0,4.0,135.0,0.1125
Thanisandra,1690.0,3.0,2.0,3.0,125.0,0.07396449704142012
Marathahalli,1020.0,2.0,1.0,2.0,57.0,0.05588235294117647
Marathahalli,1735.0,3.0,2.0,3.0,72.0,0.0414985590778098
Sarjapur  Road,915.0,2.0,2.0,2.0,37.0,0.040437158469945354
Thigalarapalya,2215.0,4.0,2.0,3.0,156.0,0.07042889390519187
Hennur Road,1804.0,3.0,2.0,3.0,102.0,0.0565410199556541
Marathahalli,1600.0,3.0,2.0,2.0,88.0,0.055
Uttarahalli,1280.0,2.0,2.0,2.0,75.0,0.05859375
Hebbal,1255.0,3.0,2.0,3.0,77.68,0.061896414342629484
Koramangala,1320.0,2.0,1.0,2.0,150.0,0.11363636363636363
Hoodi,1257.0,2.0,1.0,2.0,69.0,0.05489260143198091
Raja Rajeshwari Nagar,1240.0,2.0,1.0,2.0,53.27,0.042959677419354844
Hulimavu,1255.0,2.0,3.0,2.0,66.0,0.05258964143426295
Tumkur Road,1789.0,3.0,2.0,3.0,98.0,0.05477920626048072
Electronic City,660.0,1.0,1.0,2.0,18.0,0.02727272727272727
R.T. Nagar,1235.0,2.0,2.0,2.0,65.0,0.05263157894736842
Yelahanka,2675.0,4.0,2.0,4.0,140.0,0.052336448598130844
CV Raman Nagar,1025.0,2.0,2.0,2.0,50.0,0.04878048780487805
Raja Rajeshwari Nagar,1395.0,2.0,2.0,3.0,72.0,0.05161290322580645
Rachenahalli,1530.0,2.0,2.0,3.0,74.4,0.04862745098039216
Dodda Nekkundi,1252.0,2.0,1.0,3.0,71.0,0.05670926517571885
Hennur Road,1081.0,2.0,1.0,2.0,30.27,0.028001850138760408
Haralur Road,1255.0,3.0,1.0,3.0,130.0,0.10358565737051793
Jigani,1408.0,2.0,0.0,3.0,55.0,0.0390625
Bisuvanahalli,1180.0,2.0,1.0,3.0,60.0,0.05084745762711865
Sarjapur  Road,715.0,1.0,2.0,1.0,29.0,0.04055944055944056
Sarjapur  Road,1230.0,2.0,3.0,2.0,94.5,0.07682926829268293
Kaggadasapura,1035.0,2.0,2.0,2.0,45.5,0.04396135265700483
Kanakpura Road,1100.0,3.0,1.0,3.0,52.97,0.04815454545454546
Whitefield,1216.0,2.0,1.0,2.0,84.0,0.06907894736842106
Gottigere,1385.0,3.0,2.0,3.0,64.0,0.046209386281588445
Anekal,1200.0,2.0,1.0,2.0,36.1,0.030083333333333333
Sarjapur  Road,1043.0,2.0,1.0,2.0,39.5,0.03787152444870566
Koramangala,1320.0,2.0,2.0,2.0,110.0,0.08333333333333333
Varthur,1140.0,2.0,2.0,2.0,39.9,0.034999999999999996
Kadugodi,1100.0,2.0,1.0,2.0,45.0,0.04090909090909091
Hebbal,1586.0,3.0,2.0,3.0,90.0,0.05674653215636822
Chandapura,975.0,2.0,1.0,2.0,24.86,0.025497435897435895
Rajaji Nagar,1263.0,2.0,0.0,2.0,107.0,0.08471892319873317
Begur Road,1565.0,2.0,2.0,3.0,59.76,0.038185303514376996
Whitefield,2882.0,5.0,1.0,4.0,204.0,0.07078417765440666
Hennur Road,2320.0,3.0,2.0,3.0,170.0,0.07327586206896551
Sarjapur  Road,1750.0,3.0,3.0,3.0,99.0,0.05657142857142857
Kudlu,1143.0,2.0,1.0,2.0,55.0,0.048118985126859144
Hennur Road,1936.0,3.0,1.0,3.0,118.0,0.060950413223140494
Chandapura,700.0,1.0,1.0,2.0,19.0,0.027142857142857142
Electronic City,1000.0,2.0,2.0,2.0,41.0,0.041
Gottigere,1000.0,2.0,1.0,2.0,35.0,0.035
Kengeri Satellite Town,818.0,2.0,1.0,2.0,26.0,0.03178484107579462
Indira Nagar,1145.0,2.0,2.0,2.0,100.0,0.08733624454148471
Chandapura,1190.0,2.0,2.0,3.0,30.35,0.02550420168067227
Sarjapur  Road,1145.0,2.0,1.0,2.0,62.0,0.05414847161572053
Somasundara Palya,1575.0,3.0,3.0,3.0,68.0,0.04317460317460318
Thanisandra,1200.0,2.0,2.0,2.0,46.0,0.03833333333333333
Yelahanka,1500.0,2.0,2.0,3.0,63.0,0.042
Ramamurthy Nagar,2560.0,4.0,2.0,4.0,75.0,0.029296875
Kothanur,1583.0,3.0,3.0,3.0,76.1,0.048073278584965254
Kanakpura Road,700.0,2.0,1.0,2.0,34.98,0.04997142857142857
Bannerghatta Road,950.0,2.0,0.0,2.0,38.0,0.04
Banashankari,1041.0,2.0,1.0,2.0,36.44,0.03500480307396734
Raja Rajeshwari Nagar,1165.0,2.0,1.0,2.0,45.0,0.03862660944206009
Bommasandra,1000.0,2.0,1.0,2.0,35.0,0.035
Horamavu Agara,1169.0,2.0,1.0,2.0,64.0,0.05474764756201882
Whitefield,1840.0,3.0,2.0,3.0,140.0,0.07608695652173914
KR Puram,1000.0,2.0,0.0,2.0,60.0,0.06
Sarjapur  Road,1500.0,3.0,2.0,3.0,88.0,0.058666666666666666
Lakshminarayana Pura,1165.0,2.0,2.0,2.0,75.0,0.06437768240343347
Kasavanhalli,1787.0,3.0,2.0,3.0,123.0,0.06883044208170118
Raja Rajeshwari Nagar,1288.0,2.0,1.0,3.0,70.0,0.05434782608695652
Thanisandra,1430.0,2.0,2.0,3.0,54.11,0.03783916083916084
Hulimavu,3035.0,5.0,0.0,3.0,271.0,0.08929159802306424
Doddathoguru,750.0,1.0,1.0,1.0,25.5,0.034
Channasandra,1200.0,3.0,1.0,3.0,67.77,0.056475
Electronic City,1500.0,2.0,1.0,3.0,78.0,0.052
Ambalipura,1230.0,2.0,2.0,2.0,66.25,0.05386178861788618
Marathahalli,780.0,1.0,1.0,1.0,55.0,0.07051282051282051
Bannerghatta Road,1220.0,2.0,1.0,2.0,80.0,0.06557377049180328
Kanakpura Road,1110.0,2.0,2.0,2.0,43.0,0.03873873873873874
Akshaya Nagar,1690.0,3.0,2.0,3.0,85.0,0.05029585798816568
Bannerghatta Road,1130.0,2.0,2.0,2.0,78.0,0.06902654867256637
Electronic City,1213.0,2.0,1.0,2.0,59.32,0.0489035449299258
Kengeri,900.0,2.0,2.0,2.0,45.0,0.05
Panathur,1199.0,2.0,1.0,2.0,85.0,0.07089241034195162
Bhoganhalli,2072.5,4.0,0.0,4.0,111.0,0.05355850422195416
Uttarahalli,661.0,1.0,1.0,1.0,36.0,0.05446293494704992
Marathahalli,1710.0,3.0,2.0,3.0,100.0,0.05847953216374269
Kengeri Satellite Town,1030.0,2.0,2.0,2.0,50.0,0.04854368932038835
Marathahalli,1530.0,3.0,2.0,3.0,73.5,0.04803921568627451
Ramamurthy Nagar,1200.0,2.0,1.0,2.0,78.0,0.065
Nagarbhavi,300.0,1.0,1.0,1.0,20.0,0.06666666666666667
Green Glen Layout,1751.0,2.0,1.0,3.0,115.0,0.06567675613934894
R.T. Nagar,800.0,1.0,0.0,2.0,170.0,0.2125
Panathur,1255.0,2.0,2.0,2.0,79.0,0.06294820717131475
Whitefield,1778.0,3.0,2.0,3.0,122.0,0.0686164229471316
Hennur Road,1480.0,2.0,2.0,2.0,65.0,0.04391891891891892
Marathahalli,1358.0,2.0,1.0,2.0,81.0,0.05964653902798233
Electronics City Phase 1,580.0,1.0,1.0,1.0,27.0,0.04655172413793104
Electronic City Phase II,1310.0,2.0,1.0,3.0,37.83,0.028877862595419846
Hoodi,1132.0,2.0,0.0,2.0,67.9,0.05998233215547704
Electronic City,1575.0,3.0,2.0,3.0,90.0,0.05714285714285714
Hegde Nagar,2006.8,4.0,2.0,3.0,196.0,0.09766792904125972
Electronic City Phase II,1140.0,2.0,1.0,2.0,33.06,0.029
Kasavanhalli,1090.0,2.0,2.0,2.0,59.8,0.054862385321100916
Thanisandra,1922.0,3.0,3.0,3.0,106.0,0.055150884495317375
Thanisandra,965.0,2.0,1.0,2.0,67.0,0.0694300518134715
Mysore Road,883.0,2.0,1.0,2.0,40.95,0.04637599093997735
8th Phase JP Nagar,1062.0,2.0,1.0,2.0,42.47,0.03999058380414312
Electronic City Phase II,1089.0,2.0,0.0,2.0,32.67,0.030000000000000002
Hoodi,1108.0,2.0,1.0,2.0,87.0,0.07851985559566788
Harlur,1197.0,2.0,1.0,2.0,79.0,0.06599832915622389
Sarjapur  Road,1190.0,2.0,1.0,2.0,50.0,0.04201680672268908
Vijayanagar,1749.0,3.0,1.0,3.0,117.0,0.06689536878216124
Sarjapur  Road,1750.0,3.0,2.0,4.0,215.0,0.12285714285714286
Kasavanhalli,1691.0,3.0,2.0,3.0,104.0,0.06150206978119456
Electronic City,1449.0,3.0,2.0,3.0,100.0,0.06901311249137336
Bommanahalli,1625.0,3.0,0.0,3.0,87.72,0.05398153846153846
Whitefield,1400.0,2.0,1.0,2.0,80.0,0.05714285714285714
Electronic City,1310.0,2.0,1.0,3.0,37.83,0.028877862595419846
Green Glen Layout,1750.0,3.0,2.0,3.0,130.0,0.07428571428571429
7th Phase JP Nagar,1450.0,3.0,2.0,3.0,100.0,0.06896551724137931
Haralur Road,1810.0,3.0,2.0,3.0,126.0,0.06961325966850829
Vittasandra,1246.0,2.0,1.0,2.0,62.3,0.049999999999999996
Brookefield,1420.0,3.0,2.0,3.0,85.0,0.05985915492957746
Old Airport Road,2658.0,5.0,3.0,4.0,187.0,0.07035364936042136
Talaghattapura,2254.0,3.0,2.0,3.0,170.0,0.07542147293700088
Begur Road,1160.0,2.0,2.0,2.0,42.0,0.03620689655172414
Kadugodi,1711.0,3.0,3.0,3.0,75.0,0.043834015195791935
Raja Rajeshwari Nagar,1120.0,2.0,2.0,2.0,37.97,0.03390178571428571
Basavangudi,1560.0,2.0,2.0,2.0,145.0,0.09294871794871795
Kanakpura Road,1225.0,2.0,2.0,2.0,60.0,0.04897959183673469
TC Palaya,1200.0,2.0,0.0,3.0,66.0,0.055
Sarjapur  Road,1846.0,3.0,3.0,3.0,145.0,0.07854821235102925
Dodda Nekkundi,1155.0,2.0,1.0,2.0,46.0,0.03982683982683983
Balagere,1205.0,2.0,1.0,2.0,70.0,0.058091286307053944
Thanisandra,1140.0,2.0,1.0,2.0,36.0,0.031578947368421054
Raja Rajeshwari Nagar,1140.0,2.0,2.0,2.0,38.65,0.033903508771929824
Bellandur,1051.0,2.0,2.0,2.0,60.0,0.05708848715509039
Uttarahalli,1134.0,2.0,1.0,2.0,45.36,0.04
Kanakpura Road,1868.0,3.0,2.0,3.0,113.0,0.06049250535331906
Ambalipura,1351.0,2.0,1.0,2.0,77.0,0.05699481865284974
Hebbal,1636.0,3.0,1.0,3.0,119.0,0.07273838630806846
R.T. Nagar,2400.0,6.0,1.0,5.0,450.0,0.1875
Haralur Road,1464.0,2.0,2.0,2.0,56.0,0.03825136612021858
Attibele,418.0,1.0,1.0,1.0,12.0,0.028708133971291867
Kanakpura Road,1339.0,2.0,2.0,2.0,62.0,0.04630321135175504
Rachenahalli,1530.0,2.0,2.0,3.0,74.5,0.04869281045751634
7th Phase JP Nagar,1350.0,3.0,2.0,3.0,58.0,0.04296296296296296
Marathahalli,1290.0,2.0,2.0,2.0,52.0,0.040310077519379844
Sarjapur  Road,1846.0,3.0,2.0,3.0,155.0,0.08396533044420368
Hegde Nagar,1847.0,3.0,2.0,3.0,135.0,0.07309149972929074
Whitefield,3100.0,4.0,2.0,4.0,350.0,0.11290322580645161
Hoodi,1430.0,2.0,2.0,2.0,110.0,0.07692307692307693
Old Madras Road,935.0,2.0,1.0,2.0,45.0,0.0481283422459893
Attibele,1350.0,3.0,1.0,3.0,85.0,0.06296296296296296
Hennur Road,1590.0,3.0,2.0,3.0,96.5,0.06069182389937107
Hebbal,3520.0,3.0,3.0,3.0,430.0,0.12215909090909091
Harlur,1749.0,3.0,2.0,3.0,112.0,0.06403659233847914
Ramamurthy Nagar,1000.0,2.0,1.0,3.0,41.0,0.041
Haralur Road,1520.0,2.0,2.0,3.0,96.0,0.06315789473684211
Bisuvanahalli,1075.0,2.0,1.0,3.0,43.0,0.04
Ramagondanahalli,1295.0,2.0,2.0,2.0,95.0,0.07335907335907337
Thanisandra,1098.0,2.0,1.0,2.0,74.0,0.06739526411657559
Kothanur,1070.0,2.0,1.0,2.0,45.5,0.04252336448598131
Hosa Road,1016.0,2.0,2.0,2.0,40.0,0.03937007874015748
Bellandur,1450.0,3.0,1.0,3.0,68.0,0.04689655172413793
Yelahanka,654.0,1.0,1.0,1.0,37.0,0.05657492354740061
Vijayanagar,1046.0,2.0,1.0,2.0,75.0,0.07170172084130019
Bhoganhalli,1610.0,3.0,1.0,3.0,84.53,0.05250310559006211
Ramagondanahalli,1151.0,2.0,2.0,2.0,50.5,0.043874891398783665
Electronic City,1125.0,2.0,1.0,2.0,58.0,0.051555555555555556
Bommanahalli,1850.0,3.0,2.0,3.0,90.0,0.04864864864864865
Harlur,1174.0,2.0,1.0,2.0,75.0,0.06388415672913117
Hebbal,2661.0,3.0,0.0,3.0,226.5,0.08511837655016911
Raja Rajeshwari Nagar,1095.0,2.0,1.0,2.0,38.33,0.03500456621004566
Banashankari,3580.0,3.0,1.0,3.0,411.0,0.11480446927374302
Uttarahalli,1350.0,2.0,3.0,3.0,47.24,0.034992592592592596
Kadugodi,1314.0,2.0,2.0,2.0,78.0,0.0593607305936073
Kaggadasapura,1010.0,2.0,2.0,2.0,55.0,0.054455445544554455
9th Phase JP Nagar,1050.0,2.0,2.0,2.0,39.0,0.037142857142857144
7th Phase JP Nagar,1200.0,2.0,2.0,2.0,200.0,0.16666666666666666
Haralur Road,1520.0,2.0,2.0,3.0,125.0,0.08223684210526316
5th Phase JP Nagar,2500.0,5.0,0.0,5.0,110.0,0.044
Sarjapur  Road,1067.0,2.0,1.0,2.0,60.0,0.056232427366447985
Bommasandra,955.0,2.0,1.0,2.0,35.28,0.03694240837696335
Thigalarapalya,1418.0,2.0,2.0,2.0,104.0,0.07334273624823695
Anekal,700.0,1.0,0.0,2.0,19.4,0.027714285714285712
Kanakpura Road,1366.0,2.0,1.0,2.0,83.0,0.06076134699853587
