location,total_sqft,bath,balcony,bhk,price,price_per_square_foot
8th Phase JP Nagar,1800.0,3.0,1.0,3.0,80.0,0.044444444444444446
Electronic City Phase II,1400.0,2.0,2.0,3.0,40.45,0.028892857142857144
Kothanur,1786.0,2.0,2.0,3.0,106.0,0.0593505039193729
Ramamurthy Nagar,2560.0,4.0,2.0,4.0,75.0,0.029296875
Uttarahalli,1525.0,2.0,2.0,3.0,62.82,0.04119344262295082
Hennur Road,1904.0,3.0,2.0,3.0,120.0,0.06302521008403361
Old Airport Road,1798.0,3.0,0.0,3.0,150.0,0.08342602892102335
Electronic City,1500.0,2.0,1.0,3.0,78.0,0.052
Hebbal,1349.0,2.0,1.0,2.0,97.8,0.07249814677538917
Basavangudi,2337.0,4.0,3.0,3.0,292.0,0.12494651262302096
Marathahalli,1270.0,2.0,2.0,2.0,80.0,0.06299212598425197
Bellandur,1325.0,2.0,2.0,2.0,65.0,0.04905660377358491
Whitefield,2928.0,4.0,3.0,4.0,198.0,0.06762295081967214
Hebbal,985.0,2.0,2.0,2.0,62.0,0.06294416243654823
Hormavu,1153.0,2.0,1.0,2.0,65.0,0.05637467476149176
Bannerghatta Road,1476.0,3.0,1.0,3.0,125.0,0.08468834688346884
Whitefield,905.0,1.0,1.0,1.0,60.0,0.06629834254143646
7th Phase JP Nagar,1130.0,2.0,2.0,2.0,73.0,0.06460176991150443
Dodda Nekkundi,1390.0,2.0,2.0,2.0,60.0,0.04316546762589928
JP Nagar,1152.0,2.0,1.0,2.0,34.56,0.030000000000000002
Kanakpura Road,700.0,2.0,1.0,2.0,36.0,0.05142857142857143
Whitefield,1150.0,2.0,2.0,2.0,90.0,0.0782608695652174
Whitefield,1200.0,3.0,2.0,3.0,57.15,0.047625
Marathahalli,1350.0,2.0,2.0,3.0,62.0,0.045925925925925926
Raja Rajeshwari Nagar,1260.0,2.0,1.0,3.0,62.0,0.049206349206349205
Raja Rajeshwari Nagar,1200.0,2.0,1.0,2.0,35.0,0.029166666666666667
Electronic City,1140.0,2.0,1.0,2.0,32.92,0.02887719298245614
Basavangudi,1600.0,3.0,3.0,3.0,130.0,0.08125
Thigalarapalya,1000.0,2.0,2.0,2.0,48.53,0.048530000000000004
Yeshwanthpur,1381.0,2.0,2.0,3.0,76.18,0.05516292541636496
Electronic City,1165.0,2.0,1.0,2.0,33.64,0.028875536480686696
Vittasandra,1246.0,2.0,1.0,2.0,67.3,0.05401284109149278
Sarjapur,1550.0,2.0,2.0,4.0,65.0,0.041935483870967745
Electronic City,1575.0,3.0,2.0,3.0,90.0,0.05714285714285714
Haralur Road,1000.0,2.0,2.0,2.0,44.0,0.044
Jalahalli,1881.0,3.0,2.0,3.0,115.0,0.06113769271664009
Old Madras Road,1300.0,2.0,2.0,2.0,100.0,0.07692307692307693
Electronic City Phase II,1003.0,2.0,1.0,2.0,40.6,0.04047856430707877
Lakshminarayana Pura,3050.0,2.0,0.0,3.0,90.0,0.029508196721311476
Malleshwaram,620.0,1.0,1.0,1.0,86.8,0.13999999999999999
Marathahalli,1350.0,2.0,1.0,2.0,90.0,0.06666666666666667
Thanisandra,662.0,1.0,1.0,1.0,42.0,0.0634441087613293
Rajaji Nagar,1314.0,2.0,0.0,2.0,225.0,0.17123287671232876
Kanakpura Road,1420.0,2.0,2.0,3.0,75.0,0.0528169014084507
JP Nagar,1850.0,2.0,0.0,3.0,110.0,0.05945945945945946
Marathahalli,1385.0,2.0,2.0,3.0,68.5,0.04945848375451264
Bisuvanahalli,1075.0,2.0,1.0,3.0,48.0,0.044651162790697675
Electronic City,1160.0,2.0,2.0,3.0,42.0,0.03620689655172414
Bellandur,1138.0,3.0,2.0,3.0,128.0,0.11247803163444639
Bisuvanahalli,1075.0,2.0,1.0,3.0,41.49,0.0385953488372093
Akshaya Nagar,1388.0,2.0,3.0,2.0,57.0,0.04106628242074928
Hosakerehalli,3205.0,5.0,1.0,4.0,380.0,0.11856474258970359
Haralur Road,1875.0,3.0,2.0,3.0,110.0,0.058666666666666666
Hennur,1935.0,3.0,2.0,3.0,102.0,0.05271317829457364
Thanisandra,2127.0,3.0,2.0,3.0,135.0,0.06346967559943582
Kengeri,725.0,2.0,1.0,2.0,30.0,0.041379310344827586
Chandapura,1110.0,2.0,2.0,3.0,29.97,0.027
Uttarahalli,1390.0,2.0,2.0,3.0,61.16,0.044
Whitefield,3410.0,5.0,3.0,4.0,253.0,0.07419354838709677
Kanakpura Road,2546.0,3.0,0.0,3.0,170.0,0.06677140612725845
Rajaji Nagar,1260.0,2.0,2.0,2.0,113.0,0.08968253968253968
Hebbal,1920.0,3.0,2.0,3.0,134.0,0.06979166666666667
Dodda Nekkundi,1100.0,2.0,2.0,2.0,48.0,0.04363636363636364
Hosa Road,1079.0,2.0,1.0,2.0,32.37,0.03
Hoodi,1559.0,3.0,1.0,3.0,81.55,0.05230917254650417
Electronic City,1449.0,3.0,2.0,3.0,100.0,0.06901311249137336
Thanisandra,1265.0,2.0,2.0,2.0,46.6,0.03683794466403162
Horamavu Agara,950.0,2.0,3.0,2.0,39.0,0.04105263157894737
Whitefield,1116.0,2.0,3.0,2.0,51.91,0.046514336917562724
7th Phase JP Nagar,1215.0,2.0,2.0,2.0,90.0,0.07407407407407407
Electronic City,1000.0,2.0,2.0,2.0,41.0,0.041
Sarjapur  Road,1495.0,2.0,0.0,3.0,64.0,0.04280936454849498
BTM 2nd Stage,2780.0,4.0,1.0,3.0,325.0,0.11690647482014388
Whitefield,1000.0,2.0,1.0,2.0,35.0,0.035
Uttarahalli,1050.0,2.0,1.0,2.0,42.0,0.04
Hoodi,1257.0,2.0,1.0,2.0,69.0,0.05489260143198091
Uttarahalli,1250.0,2.0,2.0,3.0,50.0,0.04
Kanakpura Road,1330.74,2.0,2.0,2.0,91.79,0.0689766596029277
Raja Rajeshwari Nagar,1278.0,2.0,1.0,3.0,53.76,0.042065727699530514
Ramamurthy Nagar,1050.0,2.0,1.0,2.0,51.66,0.049199999999999994
BTM 2nd Stage,2500.0,3.0,2.0,3.0,345.0,0.138
Whitefield,516.0,1.0,1.0,1.0,39.0,0.0755813953488372
Yelahanka,1185.0,2.0,2.0,2.0,45.0,0.0379746835443038
Thigalarapalya,1165.0,2.0,2.0,2.0,95.0,0.0815450643776824
Bannerghatta Road,960.0,2.0,3.0,2.0,58.0,0.06041666666666667
Hormavu,1123.0,2.0,1.0,2.0,56.0,0.04986642920747997
Attibele,2400.0,3.0,3.0,3.0,120.0,0.05
KR Puram,2800.0,6.0,1.0,7.0,110.0,0.039285714285714285
Sarjapur  Road,1750.0,3.0,2.0,3.0,110.0,0.06285714285714286
Yelahanka,1519.0,2.0,3.0,2.0,65.0,0.042791310072416065
Yeshwanthpur,1676.0,3.0,0.0,3.0,92.13,0.054970167064439135
7th Phase JP Nagar,980.0,2.0,1.0,2.0,77.44,0.0790204081632653
Hulimavu,1188.0,2.0,3.0,2.0,46.0,0.03872053872053872
Basavangudi,1542.14,3.0,3.0,3.0,120.0,0.0778139468530743
Ambalipura,1625.0,2.0,2.0,3.0,145.0,0.08923076923076922
Koramangala,1300.0,2.0,2.0,2.0,82.0,0.06307692307692307
Panathur,1359.0,2.0,1.0,2.0,87.0,0.0640176600441501
Kanakapura,1938.0,3.0,3.0,3.0,113.0,0.058307533539731685
Kasavanhalli,1545.0,3.0,1.0,3.0,69.0,0.04466019417475728
Vidyaranyapura,1560.0,3.0,3.0,3.0,68.0,0.04358974358974359
Kalena Agrahara,1187.0,2.0,3.0,2.0,52.0,0.04380791912384162
JP Nagar,940.0,2.0,1.0,2.0,49.0,0.052127659574468084
Electronic City,1060.0,2.0,1.0,2.0,58.0,0.05471698113207547
Vijayanagar,1450.0,3.0,0.0,3.0,100.0,0.06896551724137931
Hosa Road,1161.0,2.0,1.0,2.0,55.15,0.047502153316106806
Nagarbhavi,2400.0,3.0,0.0,3.0,160.0,0.06666666666666667
Hennur Road,1020.0,2.0,0.0,2.0,45.0,0.04411764705882353
Marathahalli,1550.0,3.0,2.0,3.0,85.0,0.054838709677419356
Sarjapur  Road,1691.0,3.0,3.0,3.0,120.0,0.0709639266706091
Marathahalli,1690.0,3.0,2.0,3.0,116.0,0.06863905325443787
Banashankari,1340.0,2.0,2.0,3.0,53.6,0.04
Uttarahalli,1617.0,3.0,3.0,3.0,66.68,0.041236858379715524
Electronic City Phase II,1125.0,2.0,1.0,2.0,29.25,0.026
Whitefield,2280.0,4.0,2.0,3.0,126.0,0.05526315789473684
Thanisandra,1230.0,2.0,2.0,2.0,44.0,0.03577235772357724
Jakkur,1932.47,3.0,2.0,3.0,183.0,0.09469745972770599
Kanakpura Road,1530.0,3.0,0.0,3.0,66.4,0.04339869281045752
7th Phase JP Nagar,1000.0,2.0,2.0,2.0,60.0,0.06
Whitefield,1170.0,2.0,1.0,2.0,56.0,0.04786324786324787
Thanisandra,1698.0,3.0,2.0,3.0,107.0,0.06301531213191991
Bannerghatta Road,1275.0,2.0,2.0,2.0,65.0,0.050980392156862744
Whitefield,3150.0,3.0,1.0,3.0,290.0,0.09206349206349207
Sarjapur  Road,3500.0,3.0,2.0,3.0,275.0,0.07857142857142857
Banashankari,1886.0,3.0,2.0,3.0,205.0,0.10869565217391304
Rachenahalli,1224.0,2.0,3.0,2.0,39.2,0.03202614379084968
Kanakpura Road,1700.0,3.0,2.0,3.0,75.0,0.04411764705882353
Kengeri,1230.0,2.0,2.0,3.0,52.0,0.04227642276422764
Sarjapur  Road,920.0,2.0,1.0,2.0,40.0,0.043478260869565216
Koramangala,2700.0,4.0,3.0,4.0,450.0,0.16666666666666666
Mahadevpura,1137.0,2.0,1.0,2.0,53.4,0.04696569920844327
Bannerghatta Road,1660.0,3.0,2.0,3.0,85.0,0.05120481927710843
Kanakpura Road,1843.0,3.0,2.0,3.0,85.0,0.04612045577862181
Sarjapur  Road,1222.0,2.0,1.0,3.0,68.0,0.05564648117839607
Mahadevpura,1720.0,3.0,3.0,3.0,78.0,0.04534883720930233
Koramangala,2400.0,6.0,0.0,6.0,480.0,0.2
Frazer Town,3500.0,4.0,2.0,3.0,330.0,0.09428571428571429
Kasavanhalli,1214.0,2.0,3.0,2.0,67.0,0.05518945634266886
Sarjapur,2400.0,3.0,2.0,3.0,190.0,0.07916666666666666
Green Glen Layout,1625.0,3.0,2.0,3.0,70.0,0.043076923076923075
Kanakpura Road,1665.0,3.0,2.0,3.0,86.91,0.052198198198198195
Yeshwanthpur,1825.0,3.0,2.0,3.0,145.0,0.07945205479452055
Yeshwanthpur,669.0,1.0,1.0,1.0,36.85,0.05508221225710015
Hulimavu,688.0,1.0,2.0,1.0,50.0,0.07267441860465117
Indira Nagar,3250.0,8.0,1.0,8.0,600.0,0.18461538461538463
Uttarahalli,1490.0,2.0,2.0,3.0,59.6,0.04
Budigere,1820.0,3.0,2.0,3.0,85.0,0.046703296703296704
Electronic City,630.0,1.0,1.0,1.0,47.0,0.0746031746031746
Kanakpura Road,1843.0,3.0,2.0,3.0,96.2,0.052197504069451985
Subramanyapura,1313.0,2.0,2.0,2.0,66.5,0.05064737242955065
Bannerghatta Road,1275.0,2.0,1.0,2.0,73.0,0.05725490196078432
Sarjapur  Road,1200.0,3.0,2.0,3.0,70.0,0.058333333333333334
TC Palaya,1200.0,2.0,0.0,3.0,66.5,0.05541666666666667
Hoodi,1500.0,2.0,1.0,2.0,84.0,0.056
Sarjapur  Road,1750.0,3.0,2.0,4.0,215.0,0.12285714285714286
Hebbal,1349.0,2.0,1.0,2.0,96.8,0.07175685693106004
Old Airport Road,1858.0,2.0,1.0,3.0,167.0,0.0898815931108719
Sarjapur  Road,3785.0,6.0,0.0,4.0,280.0,0.07397622192866579
Thanisandra,1801.0,3.0,2.0,3.0,115.0,0.06385341476957246
Whitefield,1118.0,2.0,1.0,2.0,75.0,0.06708407871198568
Whitefield,630.5,1.0,0.0,1.0,32.15,0.05099127676447264
Raja Rajeshwari Nagar,1090.0,2.0,1.0,2.0,42.0,0.03853211009174312
Horamavu Agara,1453.0,2.0,1.0,3.0,46.48,0.03198898830006882
Bannerghatta Road,1268.0,2.0,1.0,2.0,69.0,0.05441640378548896
Yelahanka,1033.0,2.0,1.0,2.0,52.58,0.05090029041626331
Panathur,1210.0,2.0,1.0,2.0,80.0,0.06611570247933884
Koramangala,2200.0,3.0,2.0,3.0,180.0,0.08181818181818182
Mahadevpura,1150.0,2.0,3.0,2.0,52.0,0.04521739130434783
Yelahanka,1721.0,3.0,3.0,3.0,80.86,0.04698431144683324
Marathahalli,1125.0,2.0,2.0,2.0,56.8,0.05048888888888889
BTM 2nd Stage,2990.0,5.0,3.0,5.0,416.0,0.1391304347826087
7th Phase JP Nagar,1075.0,2.0,1.0,3.0,57.0,0.053023255813953486
7th Phase JP Nagar,1270.0,2.0,1.0,2.0,80.0,0.06299212598425197
Green Glen Layout,1750.0,3.0,2.0,3.0,81.0,0.046285714285714284
Bellandur,1692.0,3.0,2.0,3.0,88.0,0.05200945626477541
JP Nagar,1250.0,2.0,2.0,2.0,60.0,0.048
Chandapura,1015.0,2.0,2.0,2.0,25.88,0.025497536945812808
JP Nagar,1150.0,2.0,2.0,2.0,90.0,0.0782608695652174
Hebbal,1069.0,3.0,2.0,3.0,65.4,0.061178671655753046
Lakshminarayana Pura,1395.0,2.0,0.0,2.0,75.0,0.053763440860215055
Whitefield,1260.0,2.0,2.0,2.0,49.5,0.039285714285714285
Kanakpura Road,3170.0,4.0,3.0,4.0,250.0,0.07886435331230283
Uttarahalli,993.0,2.0,1.0,2.0,39.71,0.03998992950654582
Anekal,1200.0,2.0,1.0,2.0,36.1,0.030083333333333333
KR Puram,1930.0,2.0,2.0,3.0,57.9,0.03
Koramangala,1900.0,2.0,1.0,3.0,120.0,0.06315789473684211
Yelahanka New Town,600.0,2.0,2.0,2.0,80.0,0.13333333333333333
Sarjapur  Road,1550.0,2.0,2.0,3.0,69.75,0.045
7th Phase JP Nagar,1370.0,2.0,1.0,2.0,56.17,0.041
Balagere,1210.0,2.0,1.0,2.0,74.0,0.06115702479338843
Basavangudi,1485.0,3.0,1.0,3.0,140.0,0.09427609427609428
Hennur Road,1186.0,2.0,1.0,3.0,56.0,0.047217537942664416
Kanakpura Road,1252.0,2.0,1.0,2.0,56.32,0.04498402555910543
Thanisandra,1241.0,2.0,1.0,3.0,61.0,0.04915390813859791
Marathahalli,1325.0,2.0,2.0,2.0,71.55,0.054
Hebbal,1420.0,2.0,1.0,2.0,99.39,0.06999295774647887
Frazer Town,1550.0,2.0,2.0,2.0,140.0,0.09032258064516129
Yelahanka,1023.0,2.0,1.0,2.0,52.59,0.05140762463343109
7th Phase JP Nagar,1100.0,2.0,0.0,2.0,46.0,0.04181818181818182
Subramanyapura,975.0,2.0,1.0,2.0,65.0,0.06666666666666667
Kanakapura,1295.0,2.0,2.0,2.0,64.0,0.04942084942084942
Kanakpura Road,2254.0,3.0,2.0,3.0,170.0,0.07542147293700088
Yeshwanthpur,2400.0,6.0,0.0,9.0,270.0,0.1125
Brookefield,1225.0,2.0,2.0,2.0,66.5,0.054285714285714284
Bhoganhalli,2439.0,4.0,3.0,4.0,185.0,0.07585075850758508
CV Raman Nagar,1125.0,2.0,1.0,2.0,46.0,0.04088888888888889
Ambalipura,1105.0,2.0,1.0,2.0,75.0,0.06787330316742081
Uttarahalli,1300.0,2.0,2.0,2.0,55.0,0.04230769230769231
Thigalarapalya,2072.0,4.0,2.0,3.0,147.0,0.07094594594594594
Bhoganhalli,1181.7,2.0,1.0,2.0,100.0,0.08462384700008461
Sarjapur,1044.0,2.0,2.0,2.0,32.0,0.03065134099616858
Bhoganhalli,1260.0,2.0,1.0,2.0,69.9,0.05547619047619048
Thanisandra,1702.0,3.0,2.0,3.0,115.0,0.06756756756756757
Hennur Road,1672.0,3.0,2.0,3.0,86.0,0.05143540669856459
7th Phase JP Nagar,1850.0,3.0,2.0,3.0,150.0,0.08108108108108109
Electronic City,1360.0,2.0,1.0,3.0,58.0,0.04264705882352941
Hormavu,1310.0,2.0,2.0,2.0,67.0,0.05114503816793893
Rajaji Nagar,1357.0,2.0,1.0,2.0,123.0,0.09064112011790715
Thanisandra,934.0,2.0,2.0,2.0,55.0,0.058886509635974305
Bannerghatta Road,2400.0,4.0,1.0,4.0,180.0,0.075
Somasundara Palya,1033.0,2.0,2.0,2.0,48.0,0.046466602129719266
Sarjapur  Road,1700.0,3.0,3.0,3.0,108.0,0.06352941176470588
Bommanahalli,1625.0,3.0,0.0,3.0,87.72,0.05398153846153846
Yelahanka New Town,860.0,1.0,2.0,2.0,31.0,0.03604651162790698
Sahakara Nagar,960.0,2.0,3.0,2.0,56.0,0.058333333333333334
Panathur,1546.0,3.0,2.0,3.0,99.0,0.06403622250970246
Chandapura,1033.0,2.0,2.0,3.0,30.47,0.029496611810261374
Kalena Agrahara,1765.0,3.0,1.0,3.0,125.0,0.0708215297450425
Kundalahalli,1010.0,2.0,1.0,2.0,48.27,0.04779207920792079
Whitefield,1600.0,3.0,2.0,3.0,69.0,0.043125
Bisuvanahalli,1075.0,2.0,1.0,3.0,37.0,0.03441860465116279
Budigere,1590.0,3.0,0.0,3.0,76.16,0.047899371069182385
Hebbal,1550.0,2.0,2.0,3.0,75.0,0.04838709677419355
Bannerghatta Road,1430.0,3.0,2.0,3.0,59.0,0.04125874125874126
Kothanur,1577.0,3.0,1.0,3.0,70.0,0.04438807863031072
Kanakpura Road,525.0,1.0,1.0,1.0,25.0,0.047619047619047616
Budigere,1153.0,2.0,2.0,2.0,58.0,0.05030355594102342
Hennur Road,1445.0,2.0,1.0,3.0,89.56,0.06197923875432526
Hormavu,1018.0,2.0,1.0,2.0,50.8,0.049901768172888016
5th Phase JP Nagar,812.0,2.0,1.0,2.0,42.0,0.05172413793103448
Kaggadasapura,1060.0,2.0,2.0,2.0,48.0,0.045283018867924525
Whitefield,1317.0,2.0,2.0,2.0,52.0,0.039483675018982534
Kasavanhalli,1550.0,2.0,3.0,3.0,52.0,0.03354838709677419
Vidyaranyapura,462.0,3.0,0.0,3.0,38.0,0.08225108225108226
Ramamurthy Nagar,1200.0,2.0,1.0,2.0,48.0,0.04
Thigalarapalya,1207.0,2.0,2.0,2.0,62.0,0.05136702568351284
Whitefield,1227.0,2.0,2.0,2.0,70.0,0.05704971475142624
Bhoganhalli,2439.0,4.0,3.0,4.0,190.0,0.07790077900779008
5th Phase JP Nagar,1207.0,2.0,2.0,2.0,63.0,0.05219552609776305
Ambalipura,1150.0,2.0,2.0,2.0,80.0,0.06956521739130435
Harlur,1762.0,3.0,2.0,3.0,133.0,0.07548240635641316
Marathahalli,2500.0,5.0,2.0,4.0,175.0,0.07
Frazer Town,2560.0,3.0,2.0,3.0,265.0,0.103515625
Electronic City,1000.0,2.0,1.0,2.0,29.7,0.0297
Kasavanhalli,1069.0,2.0,2.0,2.0,55.0,0.05144995322731525
Electronic City,418.0,1.0,1.0,1.0,12.0,0.028708133971291867
Rajaji Nagar,3000.0,6.0,3.0,6.0,250.0,0.08333333333333333
Electronic City,1060.0,2.0,1.0,2.0,51.0,0.048113207547169815
Sarjapur  Road,1220.0,3.0,2.0,3.0,56.0,0.04590163934426229
Hosa Road,675.0,3.0,2.0,3.0,72.5,0.10740740740740741
Hennur,1255.0,2.0,2.0,2.0,53.5,0.042629482071713146
Uttarahalli,1560.0,3.0,3.0,3.0,74.0,0.047435897435897434
Ramagondanahalli,1475.0,2.0,2.0,3.0,55.0,0.03728813559322034
Harlur,1290.0,2.0,1.0,2.0,87.0,0.06744186046511629
Rachenahalli,1856.0,3.0,3.0,3.0,106.0,0.057112068965517244
Thigalarapalya,1418.0,2.0,2.0,2.0,105.0,0.07404795486600846
Whitefield,1435.0,3.0,2.0,3.0,45.0,0.0313588850174216
Horamavu Agara,1200.0,2.0,1.0,2.0,45.0,0.0375
Kudlu Gate,940.0,2.0,1.0,2.0,69.57,0.07401063829787233
Indira Nagar,1650.0,3.0,3.0,3.0,220.0,0.13333333333333333
Jalahalli,1045.0,2.0,1.0,2.0,76.77,0.07346411483253588
Subramanyapura,1278.0,3.0,2.0,3.0,70.0,0.054773082942097026
Jigani,918.0,2.0,2.0,2.0,56.0,0.06100217864923747
Chandapura,645.0,1.0,1.0,1.0,16.45,0.025503875968992246
Whitefield,1346.0,2.0,1.0,3.0,100.0,0.07429420505200594
Kaggadasapura,1180.0,2.0,2.0,2.0,70.0,0.059322033898305086
Electronic City Phase II,1116.0,2.0,2.0,2.0,37.0,0.033154121863799284
Hosa Road,1104.0,2.0,0.0,2.0,36.43,0.0329981884057971
Bannerghatta Road,1215.0,2.0,1.0,2.0,68.0,0.05596707818930041
Kanakpura Road,1593.0,3.0,1.0,3.0,118.0,0.07407407407407407
Malleshwaram,686.0,1.0,1.0,1.0,62.5,0.09110787172011661
Raja Rajeshwari Nagar,1206.0,2.0,1.0,2.0,40.7,0.033747927031509126
Hoodi,1132.0,2.0,1.0,2.0,89.0,0.07862190812720848
Dodda Nekkundi,1370.0,2.0,2.0,2.0,60.0,0.043795620437956206
Hennur Road,3203.5,4.0,0.0,4.0,224.5,0.07007960043702201
Jakkur,3181.0,4.0,0.0,4.0,229.0,0.07198994027035524
Kundalahalli,1500.0,3.0,2.0,3.0,50.0,0.03333333333333333
Whitefield,1350.0,2.0,1.0,2.0,88.0,0.06518518518518518
Kaggadasapura,1140.0,2.0,2.0,2.0,46.0,0.04035087719298246
Kaggadasapura,1280.0,2.0,2.0,3.0,56.0,0.04375
Bellandur,1420.0,3.0,2.0,3.0,62.0,0.04366197183098591
Banashankari,2600.0,4.0,1.0,3.0,135.0,0.051923076923076926
Whitefield,735.0,2.0,1.0,2.0,35.0,0.047619047619047616
8th Phase JP Nagar,871.0,2.0,2.0,2.0,55.0,0.06314580941446613
Hebbal Kempapura,3900.0,5.0,0.0,4.0,310.0,0.07948717948717948
Sarjapur  Road,1693.0,3.0,2.0,3.0,125.0,0.07383343177790903
Electronic City,1020.0,2.0,1.0,2.0,29.45,0.028872549019607844
KR Puram,1035.0,2.0,1.0,2.0,40.5,0.0391304347826087
Hebbal,2600.0,3.0,2.0,3.0,199.0,0.07653846153846154
Electronic City Phase II,975.0,2.0,2.0,3.0,45.0,0.046153846153846156
Yeshwanthpur,2501.0,3.0,3.0,3.0,138.0,0.055177928828468614
Sarjapur,1200.0,3.0,2.0,3.0,76.13,0.06344166666666666
Harlur,1197.0,2.0,1.0,2.0,79.0,0.06599832915622389
Hennur,1050.0,2.0,2.0,2.0,42.73,0.04069523809523809
Channasandra,808.0,2.0,1.0,2.0,40.0,0.04950495049504951
Hosur Road,1345.0,2.0,2.0,2.0,108.0,0.08029739776951673
9th Phase JP Nagar,1331.95,2.0,2.0,2.0,69.0,0.05180374638687638
Vidyaranyapura,1200.0,2.0,1.0,2.0,42.0,0.035
Jakkur,1432.0,2.0,1.0,2.0,85.0,0.05935754189944134
Whitefield,810.0,1.0,0.0,1.0,21.0,0.025925925925925925
Yelahanka New Town,650.0,1.0,2.0,1.0,33.0,0.05076923076923077
Indira Nagar,1440.0,3.0,1.0,3.0,275.0,0.1909722222222222
Kengeri Satellite Town,800.0,2.0,1.0,2.0,32.0,0.04
KR Puram,750.0,2.0,0.0,2.0,40.0,0.05333333333333334
Somasundara Palya,1186.0,2.0,3.0,2.0,72.0,0.06070826306913996
Hosa Road,1243.0,2.0,2.0,2.0,48.5,0.03901850362027353
Electronics City Phase 1,1450.0,3.0,1.0,3.0,70.0,0.04827586206896552
Bannerghatta Road,1350.0,2.0,0.0,3.0,51.0,0.03777777777777778
Kanakpura Road,1339.0,2.0,2.0,2.0,63.0,0.04705003734129948
Uttarahalli,1330.0,2.0,2.0,3.0,46.55,0.034999999999999996
Rajaji Nagar,2849.0,5.0,0.0,5.0,300.0,0.1053001053001053
8th Phase JP Nagar,1513.0,2.0,3.0,2.0,62.0,0.040978189028420355
TC Palaya,1200.0,2.0,0.0,2.0,70.0,0.058333333333333334
Hebbal,1040.0,2.0,1.0,2.0,50.0,0.04807692307692308
Bhoganhalli,2171.0,4.0,2.0,4.0,111.0,0.051128512206356516
KR Puram,1205.0,2.0,1.0,2.0,45.79,0.038
Kanakpura Road,1080.0,2.0,1.0,2.0,37.8,0.034999999999999996
Subramanyapura,1260.0,2.0,2.0,3.0,76.0,0.06031746031746032
Thanisandra,1880.0,3.0,3.0,3.0,120.0,0.06382978723404255
Bisuvanahalli,1180.0,2.0,1.0,3.0,45.0,0.038135593220338986
Kothanur,1581.0,3.0,3.0,3.0,76.0,0.0480708412397217
Lakshminarayana Pura,1200.0,2.0,2.0,2.0,75.0,0.0625
Harlur,1197.0,2.0,1.0,2.0,79.9,0.06675020885547202
Hulimavu,1375.0,2.0,2.0,2.0,80.0,0.05818181818181818
Hebbal,1000.0,2.0,2.0,2.0,45.0,0.045
Thanisandra,1411.0,3.0,1.0,3.0,93.04,0.06593905031892275
Kalena Agrahara,1354.0,2.0,2.0,2.0,70.0,0.051698670605613
Haralur Road,1300.0,2.0,2.0,2.0,60.0,0.046153846153846156
Hosur Road,1689.0,3.0,2.0,3.0,103.0,0.06098283007696862
Varthur,1085.0,2.0,1.0,2.0,45.0,0.041474654377880185
Talaghattapura,1257.0,2.0,2.0,3.0,40.22,0.031996817820206844
Raja Rajeshwari Nagar,1140.0,2.0,2.0,2.0,39.0,0.034210526315789476
Rachenahalli,1113.0,2.0,1.0,2.0,55.0,0.04941599281221923
Raja Rajeshwari Nagar,1021.0,3.0,2.0,3.0,59.0,0.05778648383937316
Marathahalli,1156.0,2.0,2.0,2.0,52.0,0.04498269896193772
Whitefield,840.0,1.0,1.0,1.0,57.6,0.06857142857142857
Gottigere,812.0,1.0,0.0,1.0,26.0,0.03201970443349754
Marathahalli,1360.0,2.0,1.0,2.0,101.0,0.07426470588235294
Kengeri Satellite Town,1050.0,2.0,2.0,2.0,43.0,0.040952380952380955
Kanakpura Road,1200.0,2.0,0.0,2.0,62.0,0.051666666666666666
Electronic City,1060.0,2.0,1.0,2.0,55.0,0.05188679245283019
KR Puram,1290.0,2.0,1.0,2.0,49.02,0.038
Rachenahalli,1220.0,2.0,2.0,2.0,59.5,0.048770491803278686
Electronics City Phase 1,650.0,1.0,1.0,1.0,23.0,0.03538461538461538
Frazer Town,2214.0,3.0,3.0,3.0,350.0,0.15808491418247517
Thigalarapalya,3122.0,6.0,2.0,4.0,230.0,0.07367072389493914
Electronics City Phase 1,1125.0,2.0,2.0,2.0,65.0,0.057777777777777775
TC Palaya,1500.0,3.0,0.0,3.0,83.0,0.05533333333333333
Bommasandra,1020.0,2.0,1.0,2.0,40.89,0.04008823529411765
Gottigere,1200.0,2.0,3.0,2.0,40.0,0.03333333333333333
Kudlu,1027.0,2.0,2.0,2.0,43.0,0.04186952288218111
Hennur Road,2000.0,4.0,0.0,4.0,90.0,0.045
Jalahalli,1694.0,2.0,2.0,2.0,150.0,0.0885478158205431
Yeshwanthpur,994.0,2.0,0.0,1.0,54.67,0.055
Devanahalli,658.0,1.0,0.0,1.0,26.91,0.04089665653495441
Hosa Road,1535.04,3.0,1.0,3.0,115.0,0.07491661455076089
Whitefield,1405.0,2.0,1.0,3.0,78.0,0.05551601423487545
Mahadevpura,1532.0,2.0,2.0,2.0,62.0,0.04046997389033943
Talaghattapura,2106.0,3.0,3.0,3.0,148.0,0.07027540360873694
Kanakpura Road,1843.0,3.0,2.0,3.0,96.2,0.052197504069451985
Vijayanagar,606.0,1.0,1.0,1.0,40.0,0.066006600660066
Haralur Road,1194.0,2.0,2.0,2.0,47.0,0.03936348408710218
Raja Rajeshwari Nagar,1133.0,2.0,1.0,2.0,38.37,0.033865842894969106
Begur Road,1100.0,2.0,2.0,2.0,42.6,0.03872727272727273
